age,education,education-num,marital-status,relationship,race,gender,capital-gain,capital-loss,hours-per-week
38.42201,6.0,11.835504,4.0,3.0,4.0,1.0,0.0,0.0,44.206955
31.916193,6.0,7.9516754,4.0,3.0,4.0,1.0,0.0,0.0,36.691605
35.958237,6.0,10.706542,4.0,3.0,4.0,0.0,0.0,0.0,41.01925
33.40964,6.0,9.653952,4.0,3.0,4.0,0.0,0.0,0.0,37.48189
36.846058,6.0,11.294346,4.0,3.0,4.0,0.0,0.0,0.0,42.474854
29.783268,6.0,7.0929995,4.0,3.0,4.0,1.0,0.0,0.0,33.75645
29.76772,6.0,7.288363,4.0,3.0,0.0,0.0,0.0,0.0,33.92321
18.438877,1.0,0.0,3.0,1.0,4.0,1.0,7353.562,0.0,28.620829
24.319126,4.0,3.4595597,3.0,1.0,4.0,0.0,1814.6034,0.0,27.99457
30.43354,6.0,7.8791285,4.0,3.0,1.0,0.0,0.0,0.0,35.798042
29.946573,6.0,7.6583905,4.0,3.0,1.0,1.0,0.0,0.0,35.06169
31.946575,6.0,7.5832286,4.0,3.0,4.0,1.0,0.0,0.0,35.620598
30.84562,6.0,7.6191206,4.0,3.0,4.0,1.0,0.0,0.0,35.45773
33.08069,6.0,9.099091,4.0,3.0,4.0,0.0,0.0,0.0,35.693443
20.184885,3.0,3.576349,6.0,0.0,1.0,1.0,0.0,1458.323,53.596138
0.0,0.0,0.0,0.0,0.0,4.0,1.0,27101.229,0.0,0.0
29.498667,13.0,7.217498,0.0,1.0,4.0,1.0,0.0,0.0,27.02606
31.695385,6.0,7.112291,4.0,3.0,4.0,1.0,0.0,0.0,34.10418
33.68763,6.0,9.589501,4.0,3.0,4.0,1.0,0.0,0.0,37.369186
31.309048,6.0,8.798822,4.0,3.0,2.0,1.0,0.0,0.0,34.51731
31.12796,6.0,7.736268,4.0,3.0,4.0,1.0,0.0,0.0,35.819992
33.626118,6.0,9.796713,4.0,3.0,4.0,0.0,0.0,0.0,37.827385
28.628536,6.0,6.814667,4.0,3.0,4.0,0.0,0.0,0.0,32.94908
29.086275,7.0,5.3435173,0.0,1.0,4.0,0.0,0.0,0.0,25.587872
30.13762,6.0,7.3819666,4.0,3.0,2.0,1.0,0.0,0.0,34.604828
32.281105,6.0,9.110455,4.0,3.0,4.0,0.0,0.0,0.0,35.79535
29.961325,6.0,7.0191402,4.0,3.0,4.0,1.0,0.0,0.0,33.626755
31.490244,6.0,7.7823505,4.0,3.0,4.0,1.0,0.0,0.0,36.181557
31.02997,6.0,7.731932,4.0,3.0,4.0,1.0,0.0,0.0,35.86802
33.984573,6.0,8.75834,4.0,3.0,4.0,1.0,0.0,0.0,38.929405
32.19594,6.0,8.042356,4.0,3.0,4.0,1.0,0.0,0.0,36.70925
33.940605,6.0,7.364029,4.0,3.0,4.0,0.0,0.0,0.0,35.406563
32.042564,6.0,7.9369397,4.0,3.0,4.0,0.0,0.0,0.0,36.630203
31.771822,6.0,7.664523,4.0,3.0,4.0,1.0,0.0,0.0,35.75668
23.452587,4.0,3.6099613,3.0,1.0,4.0,1.0,1513.6875,0.0,27.414843
30.274572,6.0,7.246069,4.0,3.0,4.0,1.0,0.0,0.0,34.192062
30.958641,13.0,7.107354,0.0,1.0,2.0,0.0,0.0,0.0,26.852016
32.576614,6.0,7.2359004,4.0,3.0,4.0,1.0,0.0,0.0,34.72857
36.13293,6.0,10.81757,4.0,3.0,4.0,1.0,0.0,0.0,41.395027
34.67407,6.0,9.110708,4.0,3.0,4.0,1.0,0.0,0.0,40.30346
35.76278,6.0,10.572518,4.0,3.0,4.0,1.0,0.0,0.0,40.73071
31.908054,6.0,7.97827,4.0,3.0,4.0,1.0,0.0,0.0,36.81888
37.688953,3.0,7.123575,4.0,0.0,4.0,1.0,206.35677,1342.283,63.224876
33.485786,6.0,9.450034,4.0,3.0,4.0,1.0,0.0,0.0,36.915657
35.91568,6.0,10.791806,4.0,3.0,4.0,0.0,0.0,0.0,41.257973
36.07681,6.0,10.82437,4.0,3.0,4.0,1.0,0.0,0.0,41.155777
27.294117,4.0,3.0345333,3.0,1.0,4.0,1.0,3746.0017,0.0,32.574738
33.981308,6.0,9.9199295,4.0,3.0,4.0,1.0,0.0,0.0,38.40805
30.204762,6.0,8.339255,4.0,3.0,4.0,0.0,0.0,0.0,33.391747
33.73768,6.0,8.55363,4.0,3.0,4.0,1.0,0.0,0.0,38.542534
36.013435,6.0,10.51437,4.0,3.0,4.0,1.0,0.0,0.0,40.271187
30.411839,6.0,7.2513685,4.0,3.0,4.0,1.0,0.0,0.0,34.273846
35.765633,6.0,10.543564,4.0,3.0,4.0,0.0,0.0,0.0,40.583572
19.543194,1.0,0.0,3.0,1.0,4.0,1.0,7042.828,0.0,29.298933
27.506626,13.0,4.7981844,0.0,1.0,2.0,1.0,0.0,0.0,24.578365
38.14074,6.0,11.605289,4.0,3.0,4.0,1.0,0.0,0.0,43.734947
30.476053,6.0,8.566801,4.0,3.0,4.0,0.0,0.0,0.0,33.945045
32.5869,6.0,8.116489,4.0,3.0,4.0,0.0,0.0,0.0,37.20807
31.582552,6.0,7.5102267,4.0,3.0,4.0,0.0,0.0,0.0,35.472023
33.663227,6.0,9.158325,4.0,3.0,4.0,0.0,0.0,0.0,36.300423
28.230534,6.0,6.750262,4.0,3.0,2.0,0.0,0.0,0.0,32.490158
31.100437,6.0,7.7125463,4.0,3.0,4.0,1.0,0.0,0.0,35.994293
32.505444,6.0,9.202357,4.0,3.0,2.0,0.0,0.0,0.0,35.950905
32.386986,6.0,8.859827,4.0,3.0,4.0,0.0,0.0,0.0,34.975906
24.84337,4.0,3.6088188,3.0,1.0,4.0,1.0,2143.978,0.0,29.624144
32.246925,11.0,6.7616043,4.0,3.0,4.0,1.0,0.0,0.0,32.30992
26.934103,11.0,5.912893,4.0,3.0,4.0,0.0,0.0,0.0,26.680597
28.510185,6.0,6.4482155,4.0,3.0,1.0,1.0,0.0,0.0,30.708944
27.426165,4.0,3.081991,3.0,1.0,4.0,0.0,3928.8271,0.0,33.315353
31.286932,6.0,7.891771,4.0,3.0,4.0,1.0,0.0,0.0,36.516144
36.103424,6.0,10.81678,4.0,3.0,4.0,1.0,0.0,0.0,41.265953
33.086243,6.0,9.411414,4.0,3.0,4.0,0.0,0.0,0.0,36.69406
39.67871,3.0,8.465743,4.0,0.0,4.0,1.0,732.21356,985.6696,54.71737
27.513773,4.0,2.873,3.0,1.0,4.0,1.0,3893.5054,0.0,32.326645
29.171524,11.0,6.305395,4.0,3.0,4.0,1.0,0.0,0.0,28.64372
36.033607,6.0,10.79991,4.0,3.0,4.0,1.0,0.0,0.0,41.342003
34.865417,6.0,10.214592,4.0,3.0,4.0,1.0,0.0,0.0,39.430782
31.114834,6.0,7.6323223,4.0,3.0,4.0,0.0,0.0,0.0,35.56613
29.82596,6.0,8.340942,4.0,3.0,2.0,1.0,0.0,0.0,33.127975
30.627281,6.0,7.4753914,4.0,3.0,4.0,1.0,0.0,0.0,35.00004
30.896183,6.0,7.8013206,4.0,3.0,4.0,1.0,0.0,0.0,35.884445
29.771706,13.0,6.707635,0.0,1.0,4.0,0.0,0.0,0.0,26.625494
29.907616,13.0,7.1943526,0.0,1.0,4.0,1.0,0.0,0.0,27.008356
32.782997,6.0,8.353192,4.0,3.0,4.0,1.0,0.0,0.0,38.043747
33.67564,6.0,9.558385,4.0,3.0,4.0,1.0,0.0,0.0,37.28914
28.06595,6.0,6.712076,4.0,3.0,2.0,0.0,0.0,0.0,32.317154
29.487125,6.0,7.2366543,4.0,3.0,1.0,1.0,0.0,0.0,33.86597
34.803856,6.0,9.036068,4.0,3.0,4.0,0.0,0.0,0.0,39.76021
34.450836,6.0,10.245371,4.0,3.0,2.0,0.0,0.0,0.0,39.257286
27.538565,4.0,2.8265293,3.0,1.0,4.0,1.0,3879.7817,0.0,32.12181
34.188477,6.0,9.806639,4.0,3.0,4.0,0.0,0.0,0.0,38.15634
29.719149,6.0,7.056401,4.0,3.0,4.0,1.0,0.0,0.0,33.502777
39.714016,3.0,9.117447,4.0,0.0,4.0,1.0,859.7354,1004.14813,58.47277
29.828005,6.0,7.3575497,4.0,3.0,4.0,0.0,0.0,0.0,34.651188
41.259068,3.0,9.5223,6.0,0.0,4.0,0.0,487.7164,1060.1458,60.67279
32.37471,6.0,8.545569,4.0,3.0,2.0,1.0,0.0,0.0,37.67153
26.224236,11.0,6.202644,4.0,3.0,4.0,1.0,0.0,0.0,29.60311
33.669018,3.0,7.946002,6.0,0.0,2.0,1.0,54.50899,1102.3975,56.007545
30.477285,6.0,7.720282,4.0,3.0,4.0,0.0,0.0,0.0,35.572456
27.434008,4.0,2.977298,3.0,1.0,4.0,1.0,3897.0054,0.0,32.741364
33.973488,6.0,9.940338,4.0,3.0,4.0,1.0,0.0,0.0,38.423492
34.32266,6.0,9.646711,4.0,3.0,4.0,0.0,0.0,0.0,37.841496
26.12118,4.0,3.2216675,3.0,1.0,4.0,0.0,2727.707,0.0,30.02104
31.640738,6.0,7.5711393,4.0,3.0,4.0,0.0,0.0,0.0,35.563614
35.982224,6.0,10.79126,4.0,3.0,4.0,1.0,0.0,0.0,41.03347
32.883095,6.0,9.405846,4.0,3.0,2.0,0.0,0.0,0.0,36.62818
30.59401,6.0,7.3063803,4.0,3.0,4.0,1.0,0.0,0.0,34.464996
25.310436,13.0,5.1889825,0.0,1.0,4.0,1.0,0.0,0.0,25.059624
31.204535,6.0,7.5756407,4.0,3.0,4.0,1.0,0.0,0.0,35.32797
31.240915,6.0,7.098348,4.0,3.0,4.0,1.0,0.0,0.0,33.98649
34.600304,6.0,10.234627,4.0,3.0,4.0,0.0,0.0,0.0,39.471397
29.847313,6.0,8.251184,4.0,3.0,4.0,0.0,0.0,0.0,33.061974
31.373978,6.0,7.9831667,4.0,3.0,4.0,0.0,0.0,0.0,36.349747
31.198967,6.0,7.5547504,4.0,3.0,4.0,1.0,0.0,0.0,35.274002
17.635761,1.0,0.0,3.0,1.0,4.0,1.0,7392.394,0.0,28.489172
39.723923,6.0,12.276072,4.0,3.0,4.0,1.0,0.0,0.0,45.65622
36.567215,6.0,9.885643,4.0,3.0,4.0,0.0,0.0,0.0,38.78602
39.647476,3.0,8.422829,4.0,0.0,4.0,1.0,727.8431,986.0426,54.604233
28.268007,1.0,2.431852,3.0,1.0,4.0,1.0,4639.4966,0.0,32.864212
35.46743,6.0,9.41449,4.0,3.0,4.0,1.0,0.0,0.0,37.234634
33.742077,6.0,9.736959,4.0,3.0,4.0,1.0,0.0,0.0,37.766396
32.78531,6.0,8.34957,4.0,3.0,4.0,1.0,0.0,0.0,37.933334
23.856663,4.0,3.2744439,0.0,1.0,4.0,1.0,1533.15,0.0,25.997972
33.90084,6.0,9.715133,4.0,3.0,4.0,1.0,0.0,0.0,37.86618
34.30696,6.0,9.869076,4.0,3.0,4.0,0.0,0.0,0.0,38.338253
23.675058,13.0,5.5247636,0.0,3.0,4.0,0.0,0.0,0.0,26.524908
30.537214,6.0,7.3590693,4.0,3.0,4.0,1.0,0.0,0.0,35.04212
34.37381,6.0,9.897902,4.0,3.0,4.0,0.0,0.0,0.0,38.447517
34.77443,6.0,9.945276,4.0,3.0,4.0,1.0,0.0,0.0,38.617912
26.793762,13.0,5.177165,0.0,1.0,4.0,0.0,0.0,0.0,25.39057
31.697296,6.0,8.829866,4.0,3.0,4.0,1.0,0.0,0.0,34.7517
36.154854,6.0,10.638704,4.0,3.0,4.0,1.0,0.0,0.0,40.57814
34.224464,6.0,9.857857,4.0,3.0,4.0,0.0,0.0,0.0,38.291916
36.831963,6.0,10.962099,4.0,3.0,4.0,1.0,0.0,0.0,41.976395
36.03837,6.0,10.856161,4.0,3.0,4.0,1.0,0.0,0.0,41.437233
31.171822,6.0,7.688324,4.0,3.0,4.0,1.0,0.0,0.0,35.525154
34.15622,6.0,9.188534,4.0,3.0,2.0,0.0,0.0,0.0,36.165085
34.458626,6.0,10.179508,4.0,3.0,3.0,1.0,0.0,0.0,39.279976
39.287407,3.0,8.55853,4.0,0.0,4.0,0.0,737.13947,1046.05,57.784935
29.593105,6.0,6.980388,4.0,3.0,4.0,0.0,0.0,0.0,33.282158
31.79256,6.0,9.222324,4.0,3.0,2.0,1.0,0.0,0.0,35.845795
33.61303,8.0,8.631261,4.0,3.0,4.0,1.0,0.0,0.0,34.500134
26.096916,4.0,3.2346618,3.0,1.0,4.0,1.0,2737.7551,0.0,30.147896
33.45104,6.0,9.7870655,4.0,3.0,2.0,1.0,0.0,0.0,37.746162
30.416176,6.0,8.767008,4.0,3.0,4.0,0.0,0.0,0.0,34.133114
34.432526,6.0,10.160991,4.0,3.0,4.0,0.0,0.0,0.0,39.047344
36.292294,6.0,10.558805,4.0,3.0,4.0,1.0,0.0,0.0,40.432674
31.057695,6.0,7.4110084,4.0,3.0,4.0,1.0,0.0,0.0,34.79466
24.577698,4.0,3.5706003,3.0,1.0,4.0,0.0,1942.7568,0.0,28.779778
27.261806,4.0,2.8851082,3.0,1.0,4.0,1.0,3703.269,0.0,31.84509
30.182722,6.0,7.5462823,4.0,3.0,4.0,0.0,0.0,0.0,35.125267
39.751205,3.0,8.992401,4.0,0.0,4.0,1.0,878.681,973.30286,56.68289
23.653772,13.0,5.4342804,0.0,1.0,4.0,0.0,0.0,0.0,26.14155
33.019173,6.0,9.054015,4.0,3.0,4.0,1.0,0.0,0.0,35.75827
30.730337,8.0,7.8309417,4.0,2.0,4.0,0.0,0.0,0.0,28.462835
29.464067,6.0,6.9322343,4.0,3.0,4.0,0.0,0.0,0.0,33.44555
28.580912,6.0,6.69251,4.0,3.0,2.0,1.0,0.0,0.0,32.19362
34.52932,6.0,10.094318,4.0,3.0,4.0,0.0,0.0,0.0,38.975655
31.630882,6.0,8.883131,4.0,3.0,4.0,1.0,0.0,0.0,34.826965
16.812366,1.0,0.0,3.0,1.0,4.0,1.0,7421.1143,0.0,28.28176
30.898281,6.0,7.6723504,4.0,3.0,4.0,1.0,0.0,0.0,35.654106
30.989857,6.0,7.775525,4.0,3.0,4.0,1.0,0.0,0.0,35.93413
35.027832,6.0,10.090367,4.0,3.0,4.0,1.0,0.0,0.0,39.05558
24.348461,4.0,3.5122864,3.0,1.0,4.0,1.0,1814.2003,0.0,28.173708
40.9375,3.0,10.201672,6.0,0.0,4.0,1.0,1289.812,753.9245,53.33419
27.5741,13.0,4.8707952,0.0,1.0,4.0,0.0,0.0,0.0,24.787113
17.868004,1.0,0.0,3.0,1.0,4.0,1.0,7387.1104,0.0,28.657454
39.563133,3.0,8.856636,4.0,0.0,4.0,1.0,832.4115,994.573,57.043716
39.566963,3.0,8.759354,4.0,0.0,2.0,1.0,807.7736,993.6871,56.553253
34.109814,6.0,9.991621,4.0,3.0,4.0,1.0,0.0,0.0,38.64087
31.949862,6.0,6.951582,4.0,3.0,4.0,0.0,0.0,0.0,33.744812
30.371738,6.0,7.259532,4.0,3.0,4.0,1.0,0.0,0.0,34.33068
31.035383,6.0,7.1410065,4.0,3.0,4.0,1.0,0.0,0.0,34.0382
37.246864,6.0,11.289734,4.0,3.0,4.0,1.0,0.0,0.0,42.823303
34.2321,6.0,10.072123,4.0,3.0,4.0,0.0,0.0,0.0,38.90355
33.390697,6.0,9.630125,4.0,3.0,4.0,1.0,0.0,0.0,37.396408
28.90143,6.0,6.665151,4.0,3.0,4.0,1.0,0.0,0.0,32.496162
34.05532,6.0,9.925953,4.0,3.0,4.0,1.0,0.0,0.0,38.46929
32.339764,6.0,8.0865,4.0,3.0,4.0,1.0,0.0,0.0,37.207443
32.55747,6.0,9.3428135,4.0,3.0,4.0,1.0,0.0,0.0,36.560654
32.080288,11.0,6.746752,4.0,3.0,4.0,1.0,0.0,0.0,32.457443
31.147083,6.0,6.905407,4.0,3.0,4.0,0.0,0.0,0.0,33.531364
35.655075,6.0,10.642324,4.0,3.0,4.0,0.0,0.0,0.0,40.696472
30.943441,6.0,7.710988,4.0,3.0,4.0,1.0,0.0,0.0,35.728943
34.019375,8.0,8.828987,4.0,3.0,4.0,0.0,0.0,0.0,35.015926
30.282724,6.0,7.2837477,4.0,3.0,4.0,1.0,0.0,0.0,34.35607
29.44531,6.0,8.241085,4.0,3.0,0.0,1.0,0.0,0.0,32.439568
29.363695,6.0,6.951733,4.0,3.0,2.0,0.0,0.0,0.0,33.07827
29.172499,11.0,6.361458,4.0,3.0,4.0,1.0,0.0,0.0,29.091986
29.914358,6.0,6.523162,4.0,3.0,4.0,0.0,0.0,0.0,31.465271
31.881626,6.0,8.188763,4.0,3.0,4.0,1.0,0.0,0.0,37.402485
30.583473,6.0,7.4199476,4.0,3.0,4.0,1.0,0.0,0.0,34.7762
29.466988,6.0,7.016716,4.0,3.0,2.0,0.0,0.0,0.0,33.43718
31.881601,6.0,7.4616895,4.0,3.0,4.0,1.0,0.0,0.0,35.09972
31.956839,6.0,7.8907156,4.0,3.0,4.0,1.0,0.0,0.0,36.506226
25.041761,4.0,3.1136124,3.0,1.0,4.0,1.0,2031.3057,0.0,26.97769
30.031748,6.0,7.3459163,4.0,3.0,4.0,1.0,0.0,0.0,34.478226
36.170296,6.0,10.886758,4.0,3.0,4.0,1.0,0.0,0.0,41.2555
34.328323,6.0,10.176,4.0,3.0,4.0,1.0,0.0,0.0,39.13008
33.66905,6.0,7.6528554,4.0,3.0,4.0,1.0,0.0,0.0,35.880558
34.229984,6.0,9.820719,4.0,3.0,2.0,0.0,0.0,0.0,37.93872
28.851233,6.0,8.167404,4.0,3.0,3.0,0.0,0.0,0.0,32.185303
38.162514,6.0,11.765949,4.0,3.0,4.0,1.0,0.0,0.0,44.002068
34.08948,6.0,9.995433,4.0,3.0,4.0,1.0,0.0,0.0,38.58829
36.07663,6.0,10.815311,4.0,3.0,4.0,1.0,0.0,0.0,40.984695
34.706047,6.0,9.917973,4.0,3.0,4.0,0.0,0.0,0.0,38.38729
31.084885,6.0,7.4819827,4.0,3.0,4.0,0.0,0.0,0.0,35.147263
34.2578,6.0,9.824898,4.0,3.0,4.0,0.0,0.0,0.0,38.27498
34.099403,6.0,9.923674,4.0,3.0,4.0,1.0,0.0,0.0,38.397415
30.96315,7.0,5.4482813,0.0,4.0,4.0,1.0,0.0,0.0,25.925533
28.70686,11.0,6.2083435,4.0,3.0,4.0,1.0,0.0,0.0,27.675352
39.69567,3.0,8.552884,4.0,0.0,4.0,0.0,760.4228,980.668,54.93592
40.090366,6.0,12.408935,4.0,3.0,4.0,1.0,0.0,0.0,45.80385
31.220736,6.0,7.6262593,4.0,3.0,4.0,1.0,0.0,0.0,35.520645
33.38035,6.0,9.524263,4.0,3.0,2.0,0.0,0.0,0.0,37.14618
30.614126,11.0,6.533758,4.0,3.0,4.0,1.0,0.0,0.0,31.083841
31.381762,6.0,8.009161,4.0,3.0,4.0,1.0,0.0,0.0,36.61184
32.26123,6.0,8.707601,4.0,3.0,4.0,1.0,0.0,0.0,34.47443
23.526909,7.0,3.694043,0.0,3.0,4.0,1.0,887.7308,0.0,23.95358
27.19978,4.0,3.0826218,3.0,1.0,4.0,0.0,3749.2437,0.0,32.75562
30.323832,6.0,7.3910403,4.0,3.0,4.0,0.0,0.0,0.0,35.00611
34.158485,6.0,9.698072,4.0,3.0,4.0,1.0,0.0,0.0,37.728043
17.450703,1.0,0.0,3.0,1.0,4.0,1.0,7397.743,0.0,28.47489
34.288445,6.0,9.166628,4.0,3.0,4.0,1.0,0.0,0.0,40.1342
32.43093,6.0,8.471811,4.0,3.0,0.0,1.0,0.0,0.0,33.685837
27.353445,6.0,7.9878445,4.0,3.0,1.0,0.0,0.0,0.0,30.540937
33.410168,6.0,9.517588,4.0,3.0,4.0,1.0,0.0,0.0,37.16819
31.26844,6.0,8.823574,4.0,3.0,4.0,1.0,0.0,0.0,34.521233
30.760077,6.0,7.1324253,4.0,3.0,4.0,1.0,0.0,0.0,34.024155
36.58661,6.0,11.124214,4.0,3.0,4.0,1.0,0.0,0.0,41.916412
32.758385,6.0,8.286091,4.0,3.0,4.0,1.0,0.0,0.0,37.781464
32.553864,6.0,8.301865,4.0,3.0,4.0,1.0,0.0,0.0,37.647743
31.56219,6.0,7.733192,4.0,3.0,4.0,1.0,0.0,0.0,36.01705
0.0,0.0,0.0,0.0,0.0,4.0,1.0,27446.5,0.0,0.0
39.601868,3.0,9.105739,6.0,0.0,4.0,1.0,397.16574,1080.0754,59.83216
35.115105,6.0,9.114015,4.0,3.0,4.0,0.0,0.0,0.0,36.17582
30.487522,8.0,7.7031918,4.0,2.0,0.0,0.0,0.0,0.0,28.14344
34.899803,6.0,10.228968,4.0,3.0,4.0,1.0,0.0,0.0,39.584007
27.419386,4.0,2.8779628,3.0,1.0,4.0,1.0,3909.463,0.0,32.44484
30.582584,6.0,7.715776,4.0,3.0,4.0,0.0,0.0,0.0,35.63185
28.987131,6.0,6.805313,4.0,3.0,4.0,1.0,0.0,0.0,32.70777
35.903942,6.0,10.4875145,4.0,3.0,4.0,1.0,0.0,0.0,40.49379
29.72464,8.0,7.396207,0.0,2.0,2.0,0.0,0.0,0.0,27.239466
31.409206,6.0,7.8126636,4.0,3.0,4.0,0.0,0.0,0.0,36.075485
19.487999,3.0,2.371578,4.0,0.0,4.0,1.0,0.0,1651.3055,57.063683
39.47991,3.0,8.7989235,4.0,0.0,4.0,1.0,824.28986,1005.4326,57.288986
29.418955,6.0,6.85988,4.0,3.0,4.0,1.0,0.0,0.0,33.0411
25.060123,13.0,7.460186,4.0,3.0,2.0,0.0,0.0,0.0,28.144156
27.412964,11.0,5.791449,0.0,3.0,4.0,1.0,0.0,0.0,25.538782
28.729736,13.0,6.9218445,0.0,2.0,2.0,0.0,0.0,0.0,26.009565
35.88925,6.0,7.8908567,4.0,3.0,4.0,1.0,0.0,0.0,36.928726
33.656628,6.0,8.572737,4.0,3.0,4.0,0.0,0.0,0.0,38.564583
34.98961,6.0,10.266679,4.0,3.0,4.0,0.0,0.0,0.0,39.613617
34.67239,6.0,9.996836,4.0,3.0,4.0,1.0,0.0,0.0,38.773552
27.216625,4.0,2.94894,3.0,1.0,4.0,1.0,3725.438,0.0,32.18057
25.502243,13.0,5.4317627,0.0,3.0,4.0,0.0,0.0,0.0,25.390547
28.030384,6.0,8.007016,4.0,3.0,4.0,0.0,0.0,0.0,31.085001
35.71331,6.0,10.738867,4.0,3.0,4.0,1.0,0.0,0.0,41.01233
39.68164,3.0,8.548474,4.0,0.0,4.0,1.0,751.5979,980.30164,54.94262
27.409302,4.0,3.030588,3.0,1.0,3.0,0.0,3932.3848,0.0,33.03547
30.394575,6.0,7.208035,4.0,3.0,4.0,1.0,0.0,0.0,34.197716
34.64356,6.0,10.120207,4.0,3.0,2.0,1.0,0.0,0.0,38.993477
32.62097,6.0,8.451794,4.0,3.0,4.0,1.0,0.0,0.0,37.937714
32.0259,6.0,9.289024,4.0,3.0,4.0,0.0,0.0,0.0,36.0933
36.221252,6.0,10.851509,4.0,3.0,4.0,1.0,0.0,0.0,41.178642
30.418295,6.0,7.114632,4.0,3.0,4.0,1.0,0.0,0.0,33.831085
0.0,0.0,0.0,0.0,0.0,4.0,1.0,27046.395,0.0,0.0
32.930954,6.0,7.385842,4.0,3.0,4.0,1.0,0.0,0.0,35.0456
16.932697,1.0,0.0,3.0,1.0,4.0,1.0,7132.7285,0.0,28.653814
31.403006,6.0,8.038584,4.0,3.0,4.0,0.0,0.0,0.0,36.694073
28.244318,13.0,7.444431,0.0,2.0,4.0,0.0,0.0,0.0,28.012737
7.892666,1.0,0.0,3.0,1.0,4.0,1.0,13188.186,0.0,27.844854
27.331211,4.0,2.92924,3.0,1.0,4.0,1.0,3732.815,0.0,32.06385
29.47447,6.0,7.143825,4.0,3.0,4.0,0.0,0.0,0.0,33.567566
31.273926,6.0,7.81538,4.0,3.0,4.0,1.0,0.0,0.0,36.138206
30.328926,6.0,7.3309727,4.0,3.0,4.0,1.0,0.0,0.0,34.41926
35.358025,6.0,10.527372,4.0,3.0,4.0,1.0,0.0,0.0,40.24717
30.177168,6.0,8.681548,4.0,3.0,2.0,0.0,0.0,0.0,33.925423
32.26233,6.0,8.176392,4.0,3.0,4.0,1.0,0.0,0.0,37.210968
30.628681,6.0,7.3192463,4.0,3.0,4.0,1.0,0.0,0.0,34.472584
32.168324,6.0,9.311707,4.0,3.0,2.0,1.0,0.0,0.0,36.09102
28.096289,6.0,6.5798054,4.0,3.0,4.0,0.0,0.0,0.0,31.79104
36.16709,6.0,10.597889,4.0,3.0,4.0,0.0,0.0,0.0,40.833885
29.435692,13.0,7.010549,0.0,1.0,4.0,0.0,0.0,0.0,26.742643
35.467857,6.0,10.275045,4.0,3.0,4.0,0.0,0.0,0.0,39.71556
30.701782,6.0,7.3663983,4.0,3.0,2.0,1.0,0.0,0.0,34.72323
27.502934,4.0,2.8570936,3.0,1.0,4.0,0.0,3874.6519,0.0,32.116684
35.620464,6.0,10.529342,4.0,3.0,4.0,1.0,0.0,0.0,40.293365
25.143938,1.0,1.6652505,3.0,1.0,4.0,0.0,5227.968,0.0,32.08387
35.198235,6.0,10.356611,4.0,3.0,4.0,1.0,0.0,0.0,39.931305
30.189573,6.0,8.361227,4.0,3.0,4.0,0.0,0.0,0.0,33.43804
31.985336,6.0,9.347278,4.0,3.0,0.0,1.0,0.0,0.0,36.242645
28.917181,6.0,6.90663,4.0,3.0,4.0,0.0,0.0,0.0,33.268654
32.356712,6.0,9.198072,4.0,3.0,4.0,1.0,0.0,0.0,36.29921
32.859337,6.0,9.406635,4.0,3.0,2.0,1.0,0.0,0.0,36.652626
35.12436,6.0,9.846086,4.0,3.0,4.0,1.0,0.0,0.0,38.486
35.033585,6.0,10.175587,4.0,3.0,4.0,1.0,0.0,0.0,39.32155
28.00396,11.0,6.0848837,4.0,3.0,4.0,1.0,0.0,0.0,27.277664
31.207119,6.0,8.676609,4.0,3.0,4.0,1.0,0.0,0.0,34.255856
26.0587,4.0,3.3041375,3.0,1.0,4.0,1.0,2771.0518,0.0,30.686594
32.171165,6.0,7.911134,4.0,3.0,4.0,1.0,0.0,0.0,36.71747
33.4086,6.0,9.416258,4.0,3.0,4.0,1.0,0.0,0.0,36.885162
35.27497,6.0,10.421705,4.0,3.0,4.0,1.0,0.0,0.0,40.20571
30.754736,6.0,7.6443324,4.0,3.0,4.0,0.0,0.0,0.0,35.524464
35.236897,7.0,7.017337,0.0,4.0,4.0,0.0,0.0,0.0,26.603214
31.969618,6.0,8.224757,4.0,3.0,4.0,0.0,0.0,0.0,37.368065
31.386442,6.0,7.954844,4.0,3.0,4.0,0.0,0.0,0.0,36.4862
34.94014,6.0,9.39733,4.0,3.0,4.0,1.0,0.0,0.0,37.171494
27.334482,4.0,3.0364277,3.0,1.0,4.0,1.0,3732.3442,0.0,32.458992
36.17421,6.0,10.66227,4.0,3.0,4.0,1.0,0.0,0.0,40.470978
33.381325,6.0,9.5322895,4.0,3.0,4.0,1.0,0.0,0.0,37.125908
31.923725,6.0,7.9791956,4.0,3.0,4.0,1.0,0.0,0.0,36.748074
35.691704,6.0,9.4447,4.0,3.0,4.0,1.0,0.0,0.0,37.360676
31.114985,6.0,7.3038645,4.0,3.0,4.0,1.0,0.0,0.0,34.356033
34.61072,6.0,10.227261,4.0,3.0,4.0,0.0,0.0,0.0,39.46305
31.451036,6.0,7.899007,4.0,3.0,4.0,1.0,0.0,0.0,36.199493
36.159966,6.0,10.851081,4.0,3.0,4.0,1.0,0.0,0.0,41.282265
18.829067,1.0,0.0,3.0,1.0,4.0,1.0,7352.69,0.0,28.90957
27.544498,4.0,2.8166559,3.0,1.0,4.0,1.0,3882.7544,0.0,32.029953
33.223297,6.0,9.445168,4.0,3.0,4.0,0.0,0.0,0.0,36.885406
