X1,X2,X3,X4,X5,X6,X7
0.84193593,1.7590009,-1.2662702,3.0686252,0.8048579,64.589294,35.452152
0.30844328,1.1418635,0.42470783,0.45587736,0.6108086,50.515965,49.543316
0.7073609,1.3690093,0.107828006,1.1164018,0.594314,40.831055,59.168945
0.2479228,0.07441107,1.1996528,-3.4163263,0.16033159,43.3614,56.61663
0.68985766,0.06803394,0.68117017,-0.87373215,0.4075862,22.011932,78.21979
0.2598307,-0.8103293,1.1288401,-2.949632,0.19232538,77.13142,22.868587
0.8067503,1.1574653,-0.12551196,0.6997431,0.66869706,59.17461,40.82997
0.813728,-0.18344095,0.7502815,-0.33510822,0.58763,53.45195,46.573017
0.7539154,0.06591406,0.8213423,-0.7839547,0.5408074,47.133526,52.905968
0.82037663,0.9623855,0.68598443,-0.20124477,0.6276807,57.850037,42.18671
0.78396714,1.0381927,-0.05914461,0.05357726,0.5911682,50.671432,49.3412
0.251701,-0.5999576,1.1603519,-3.168081,0.5254571,61.034996,38.939243
0.7366685,1.7434212,-0.5826795,2.6764605,0.69607973,48.454147,51.548367
0.06622695,0.49879402,-0.4651549,0.8674211,0.23826763,45.33743,54.66257
0.679621,2.0008023,-1.4460797,3.657569,0.7314155,46.345024,53.65985
0.77474505,1.3924153,0.108241186,1.4444522,0.6660859,52.885487,47.12123
0.26651514,-0.59249127,1.2092855,-3.3293731,0.53418595,57.05265,43.038662
-0.78812385,1.3597935,0.16511385,1.5361532,0.7260554,62.68442,37.3577
1.0029457,-0.628758,1.2229705,-3.373239,0.13812396,56.877056,43.116394
0.85429096,-0.25713903,1.0393194,-2.970936,0.20337674,44.674133,55.352093
0.67785305,0.10328704,0.0072254986,1.2379975,0.55987495,33.48462,66.51682
0.8363447,1.375565,0.16577409,1.5490408,0.7178836,61.04445,38.95555
0.7694489,0.6803742,1.0490396,-1.4277606,0.49511454,44.943798,55.02225
-0.7063261,1.6184008,-0.20310153,2.193096,0.67034405,48.056213,51.95559
0.81768084,0.8686875,0.8143344,-0.4693017,0.5976471,56.14101,43.82933
0.7275984,-0.64309573,0.5672823,-0.17324476,0.5310169,41.51593,58.473125
0.6709254,1.3121239,0.17130868,0.7705874,-0.5277487,35.191494,64.79703
0.23055845,-0.4368347,1.1265347,-3.1240497,0.21248491,54.10245,45.95601
0.17366196,0.09808092,0.48772722,-1.5623722,0.7464594,40.478466,59.50516
0.74035895,0.3638443,0.78191715,-0.64571303,0.5606021,49.971523,50.019802
-0.18658416,0.92862386,0.67781174,-0.42267662,0.54786474,46.316223,53.685963
0.8241701,1.9463354,-0.5762576,3.6676762,-1.5894729,60.34252,39.674168
0.80208945,0.7330919,0.99004114,-1.0804869,0.6519924,51.858746,48.110386
0.7700888,0.45391756,1.3332938,-2.2361805,0.4697078,46.29143,53.70857
0.8213439,0.79770607,0.8897017,-0.62007105,0.62129444,60.300205,39.73435
0.7787581,-0.1820564,0.64455914,-0.17781799,0.5751784,49.228104,50.803333
-0.3435252,1.4607438,-0.018662944,1.4268352,0.5979142,39.384212,60.617386
0.73616976,1.7955121,-0.43226403,2.8522637,0.69961494,47.368847,52.631153
0.7734257,1.1559267,0.4238811,0.47266775,0.07075262,49.75323,50.271275
0.8166631,1.899609,-1.6163262,3.6092865,0.8269337,64.1547,35.848915
0.7792674,-0.63621485,1.138529,-1.6861868,0.475021,43.602726,56.387676
0.22027797,-0.31604773,0.81790996,-2.3182762,1.3247917,54.780468,45.1967
0.75673103,-0.34797582,0.25164658,0.9087942,0.6201793,48.514706,51.48009
0.77566487,0.16281681,0.30829954,0.81819326,0.61907744,49.931908,50.0838
0.7695573,0.5598419,1.2003473,-1.8397615,0.48690468,46.62382,53.37618
0.7601107,1.3240861,0.17817663,1.1933376,0.6545184,51.950336,48.049664
0.80397046,0.9669023,0.6817712,-0.139129,0.60454094,54.74772,45.244064
0.793746,-0.32103056,1.4805125,-2.5437376,0.48351842,51.13407,48.87567
0.26346898,-0.5456366,1.1957587,-3.3023765,0.15228677,55.92487,44.108448
0.6385987,2.1038175,-0.98559374,4.1897244,0.77448976,48.64253,51.35747
0.78697777,0.75012684,0.95714843,-1.0575011,0.538438,49.479435,50.521763
0.6988667,1.6200113,-0.21797366,2.0426118,0.62692714,40.657852,59.341858
0.76182353,1.930112,-0.5990601,3.5111835,0.7672274,54.643085,45.37325
0.21821725,0.5071978,1.3132703,-2.2387908,0.4362231,39.00803,60.999992
0.22213896,-0.18191628,1.3598143,-2.8457348,0.16048151,36.444675,63.53848
0.70351505,1.4740378,-0.049362615,1.6245121,-0.8665725,45.441757,54.60277
0.76789916,-0.6815218,1.1557375,-1.7080336,0.49307472,47.04877,52.917107
0.8234808,1.1829927,0.38216752,0.8996547,0.7053398,62.439335,37.560665
0.6981774,1.3998059,0.05079864,1.2723414,-0.7037277,42.353397,57.67821
-0.15000333,1.9399732,-0.7033789,2.874092,0.5699372,21.29456,78.74052
0.8063346,0.34165877,0.121561155,1.5659966,0.7066592,58.786743,41.23655
0.791409,-0.1408696,2.1355035,-7.199676,0.34876713,40.01207,59.99634
0.7728126,1.4643383,-0.014353648,1.9068446,0.73211163,59.93137,40.124256
0.25069097,-0.5635162,1.1825619,-3.2913942,0.17695007,53.207474,46.77724
0.80177355,1.6895279,-1.2823646,2.775491,0.7786477,61.866497,38.138294
0.8367006,0.47739083,1.3337703,-1.9562746,0.53130156,55.547585,44.452415
0.78115237,0.38498908,1.4062746,-3.062986,0.5028042,53.3719,46.59695
0.88576245,0.98009855,0.71725446,0.051024154,0.6452979,62.16303,37.823692
0.73072505,0.74922913,0.93609345,-1.0952374,0.48666114,40.943684,59.076794
0.7814905,0.8761628,0.79792917,-0.6180069,0.2227875,48.290455,51.699505
0.5820759,0.08016442,0.4235595,-1.354534,0.23082706,44.9027,55.07655
0.78354275,1.2249951,0.31243742,0.9276858,0.6712692,56.626995,43.373005
0.7234144,-0.7208954,0.8340164,-1.0471908,0.46597514,35.100952,64.9044
0.05415274,1.3536829,0.14378475,1.0712972,0.59274966,42.587246,57.4392
0.52659994,0.48984092,-0.6468907,1.5819331,0.29625967,59.36442,40.625446
0.75214124,-0.15053827,1.0767609,-1.492192,0.51638633,48.80987,51.1757
0.7437787,-0.79769313,0.95660424,-1.2248092,0.5072144,45.140007,54.87287
0.78536403,0.6839241,1.0563244,-1.9486521,0.50141954,45.973473,54.023117
0.79849815,0.54690164,0.969106,-1.6377522,0.55453324,57.155106,42.90321
0.79159796,0.6916542,1.0220989,-1.1943614,0.5489187,52.351856,47.648144
0.2367002,-0.5243579,1.0949886,-3.003091,0.19392794,59.629288,40.324806
0.7628219,-0.090873286,3.2575672,-4.5756984,0.31585422,34.096756,65.8777
0.7054386,1.0652901,0.48030055,0.100157216,0.41593996,45.76883,54.220802
-0.02072134,1.3883958,0.08518706,1.4224584,0.65910625,51.490955,48.496128
0.7298809,1.6026018,-0.20088728,1.9959885,0.6848285,49.753136,50.26066
0.73552537,1.5335565,-0.09874602,1.8863347,0.6604004,48.186943,51.823036
-0.212118,1.704209,-0.29566485,2.8292837,0.7822875,61.975086,38.079422
0.81150806,0.26298195,0.5656416,0.2723106,0.645993,58.20355,41.82515
0.69653404,2.5492718,-1.5869174,6.321214,0.97889316,67.04224,33.00392
0.79509115,-0.13445498,2.1125724,-4.4559035,0.23355097,45.88105,54.097286
0.15742552,0.10652234,0.21579288,-0.755905,0.3643103,51.011402,48.971806
0.36679745,0.813127,0.87313396,-1.1897502,0.45003963,33.404655,66.646126
0.820364,1.5990194,-1.2213708,2.421934,0.7623825,61.991203,38.025665
0.80638164,-0.1787685,2.1242168,-4.254649,0.46474966,60.34754,39.666634
0.8285965,0.24067444,0.17695867,1.4879162,0.7114976,60.80458,39.20395
0.096835665,1.1191322,0.46874315,0.5981853,0.67551035,60.797813,39.22224
0.7291856,1.6276469,-1.742456,2.3064353,0.6926244,50.893936,49.093433
0.81967306,0.6205668,1.1224049,-1.3153148,0.5816494,59.15006,40.84994
0.15935396,0.31531358,0.23802988,-1.0477167,0.20064627,30.08025,69.98566
0.713203,1.5317954,-0.11202176,1.8458793,0.6481781,46.21239,53.82225
0.8106886,0.81195813,0.4427083,-0.67290956,0.5917835,56.11251,43.914124
0.714918,0.9013676,-0.5058116,3.0255501,0.7084544,47.74042,52.268356
0.82308745,0.97369903,0.65741956,0.095020965,-0.16351156,62.52073,37.529636
0.25453526,-0.668343,1.1475325,-3.0821898,0.7655364,66.81124,33.240177
0.71020395,1.4004127,0.06501345,1.26359,0.6064442,41.952744,58.047256
0.70923424,0.56973684,-1.0803134,4.7603884,0.82241565,53.79237,46.197205
0.81666,0.58830434,0.5027199,-1.3950814,0.5877586,60.56006,39.48229
0.20859836,-0.32395494,0.77760214,-2.541653,0.22111917,59.205143,40.820045
0.727636,0.79316306,0.88405377,-1.321555,0.46661663,36.63519,63.360878
0.5475268,2.3810377,-1.5131335,5.4727926,-1.1612347,51.706932,48.355965
0.73819244,-0.054892115,-0.20817001,2.2415378,0.6861149,49.93937,50.080868
0.76228905,1.5404955,-0.83344895,1.9819982,0.6842202,51.66398,48.32225
0.7623316,1.6337126,-0.21957953,2.376092,0.7120366,53.07229,46.92771
0.7566147,1.0825881,0.50065964,0.20865448,0.5916898,49.37672,50.62328
0.8371192,1.4744042,0.037878558,1.926383,-0.9726157,61.696205,38.335148
0.7381036,0.7301688,0.94099885,-1.1534873,0.31347004,47.20084,52.809853
0.75900495,0.65294415,1.0939351,-1.6663827,0.4536085,38.59281,61.428043
0.613332,1.4653277,-0.025934532,1.5192357,0.61868215,42.82883,57.220707
0.78905225,1.7443405,-1.4275266,2.935447,0.77381754,59.75717,40.263535
0.014204223,0.87322676,0.7933093,-0.5478172,0.5701624,51.304985,48.706932
-0.56808245,1.5642143,-0.1268787,2.08719,0.69226027,52.274685,47.726315
0.7693579,1.4647174,-0.91409594,1.7330651,0.6824267,53.29211,46.711937
0.73557425,1.9391221,-0.62283564,3.4577847,0.74139833,50.124798,49.875202
0.7885979,0.2760161,-0.44974256,3.2145422,0.79038215,60.23843,39.784393
0.69073176,1.6371797,-0.23718245,2.0141726,0.60419816,36.502415,63.497585
0.72549856,1.7246145,-0.3422141,2.530789,-0.9272348,45.288795,54.711872
0.7820516,0.47757715,1.3297547,-2.6093993,0.4490106,42.58222,57.43735
0.61718595,2.3827195,-2.213862,5.1707444,0.8007984,45.809677,54.19298
0.8239941,0.9639562,-0.11444492,-0.056686148,0.63153005,58.349705,41.674877
0.79269874,0.77148795,0.718176,-0.88697034,0.56475514,53.326057,46.69822
0.7821546,0.6831529,1.0066386,-0.9539163,0.5787394,56.381996,43.630527
0.41328973,0.3246708,1.5212306,-2.673569,0.46756962,48.869545,51.133533
0.7444671,0.8331341,0.811858,-0.73765117,0.5463307,48.632786,51.382984
0.786059,0.58546597,1.0248884,-1.4584798,0.5693549,57.808964,42.256927
0.75731564,1.0244704,-0.06715633,-0.018300459,0.57904804,49.22581,50.78266
0.69172084,2.0525668,-0.83592695,3.964008,0.7733121,50.58124,49.41876
0.7388744,1.5909687,-0.1741559,2.137789,0.6796759,49.69434,50.305645
-0.18001486,0.63245505,1.0839775,-1.7113659,0.4525991,39.374653,60.597973
0.15371351,0.2472188,0.23297022,-1.1342037,0.2288444,38.89674,61.122658
-0.3401631,1.6681846,-0.29797018,2.3095992,0.65415066,43.77918,56.218494
0.7819269,-0.123150095,2.119898,-4.6620054,0.019709585,35.92057,64.107635
0.7901835,0.7316204,0.98694927,-1.1206298,0.53991354,49.850418,50.149582
0.7578337,1.2109537,0.37248683,0.44370192,0.5562569,39.78835,60.21165
1.066525,0.4112835,-0.22647972,0.37827677,0.268615,47.69071,52.312614
0.840279,0.37403566,1.4503398,-2.492012,0.5576196,61.812946,38.21584
0.80311763,0.89008546,0.7733174,-0.4302929,0.58928823,53.726906,46.29187
0.7888339,1.1887792,-0.30338672,0.7753902,0.6604603,56.747967,43.26293
0.86337423,0.3704056,1.5858055,-2.1888292,0.56273377,63.059032,36.95501
0.6389253,1.8132814,-1.1087526,2.7950892,0.65653706,39.1002,60.931965
0.17450508,0.012785956,0.4496572,-1.3909798,0.8033348,48.692677,51.309155
0.7837745,1.3394347,0.15898715,1.128008,0.7032481,58.749973,41.29431
0.772272,1.3112203,-0.6412523,1.1497462,0.65450215,53.10501,46.880436
-0.07667017,1.0062695,0.6084834,-0.10432689,0.57717013,48.481804,51.528305
0.8566016,1.2738475,0.31037146,0.8864675,0.7157618,63.77711,36.274536
0.789845,1.3248824,0.19055323,1.3270938,0.023200363,58.52085,41.527378
0.76695704,1.170501,0.372873,0.7121945,-0.5005373,56.31881,43.699974
0.6373075,0.27736354,-0.48272842,2.6396859,0.64965,38.739586,61.265507
0.19892098,0.4229062,0.81866294,-2.401479,0.22453779,43.883686,56.129932
0.7560251,1.4671061,-0.013379946,1.5225674,0.69632745,55.087353,44.926548
0.8426336,0.16976827,0.21569954,1.468171,0.7360648,64.84837,35.163876
0.662836,2.1382158,-0.9835929,3.29262,0.76547885,47.200363,52.82374
0.8326293,1.6107993,-0.88831234,2.5058317,0.77760774,64.04874,35.992645
0.26889896,-0.45733535,1.2366679,-3.552758,1.1006043,41.862953,58.16849
0.7509647,1.6415749,-0.22524293,2.6301372,0.6853562,49.54976,50.473015
0.6897693,1.071431,-0.04143349,-0.36186248,0.45427948,26.839775,73.14835
0.7356623,0.49174052,0.29202688,0.60674185,0.5532568,38.31258,61.694687
0.77403367,0.46668977,1.3094678,-2.1072357,1.0887907,49.719906,50.27288
0.98858845,1.1815188,0.49698162,1.3071933,0.8529444,86.4786,13.521403
0.7156234,1.4005893,0.096195385,1.0735028,0.5570472,35.301857,64.71784
0.7276835,1.7992865,-0.44871944,2.8964381,0.7065683,48.393562,51.606438
0.738505,0.020856323,0.37080956,0.5208587,0.5960311,46.957417,53.047096
0.74699026,0.9911619,0.71915567,0.5290664,0.7881269,81.389015,18.637064
0.81685174,0.47114187,1.3200036,-2.5321286,0.5366542,56.416977,43.555405
0.6620053,1.8019525,-0.48550695,2.7000034,0.6462881,38.119843,61.880157
-0.48748472,1.8763921,-0.57366306,3.2732964,0.7420919,51.152527,48.865585
0.76587254,0.8441241,0.48200983,-0.66777104,0.55887747,50.159786,49.865208
0.8194368,0.49437135,0.38497072,0.8589187,0.68270314,60.442265,39.575344
0.41894576,0.46341652,1.3171825,-2.4437118,0.40773776,35.39543,64.622604
0.70593613,0.8910452,-0.69244844,3.5127528,0.7193675,46.058506,53.93485
0.18597777,0.67913556,1.0629613,-1.2332808,0.55225146,54.013653,45.982014
0.7316285,0.9991042,0.58463466,-0.13594334,-0.06006388,47.126694,52.902664
0.7089649,0.2671615,1.5793145,-3.3530586,0.5109752,28.242317,71.751854
0.22582489,-0.4247136,1.1142416,-3.0896146,1.7689823,54.27867,45.758625
0.6959753,0.5617419,-0.204224,1.9543283,0.60729706,37.50734,62.449017
0.5634094,0.59320235,-0.79916257,3.2393448,0.65490794,33.57031,66.47796
0.74062294,1.1972601,0.33997983,0.607212,-0.087869845,47.559544,52.447437
0.71438825,1.1772153,0.37072635,0.37546986,0.56040037,40.82986,59.171978
0.6886237,1.1325984,0.41141915,0.14635153,0.53314066,37.530533,62.48918
0.77192444,0.22813787,1.6084692,-3.0039613,0.45210743,49.137516,50.862484
0.83996356,1.0579962,0.5698448,0.42787057,-0.24246943,64.262085,35.720875
0.8007883,1.3398268,-0.36865515,1.2934675,0.6735103,55.43851,44.580734
0.77939147,0.64606,-0.23565723,2.5532866,0.7496014,58.6553,41.364075
-0.52299136,1.6489351,-0.25679696,2.171566,0.63602805,41.444954,58.554836
0.19414715,-0.035837963,0.61424786,-1.8888646,0.8932549,42.41484,57.61573
0.705811,1.448912,0.013844058,1.3453761,0.58541685,38.436153,61.563847
0.17912433,-0.1314003,0.46041232,-1.3307475,1.0620782,59.11603,40.918125
0.6568213,2.1180787,-0.96751267,4.1748695,-1.3635433,47.437084,52.59887
0.76839256,-0.35774958,0.4968111,0.29927438,0.61715215,53.02854,46.98861
0.25463897,-0.43504655,1.2110318,-3.4258351,0.15927182,45.966164,54.033836
0.76670134,0.80624765,0.8643256,-1.4538202,0.5424592,48.821133,51.184906
0.8173814,0.46506053,1.3144019,-1.8355376,0.817088,61.697384,38.315376
0.6772741,0.18864909,0.025197074,1.1022072,0.52710634,28.356937,71.63562
0.7427212,0.8573847,0.78771526,-0.74339443,0.5247971,44.27253,55.72747
0.8679172,1.0871814,0.5385316,0.65057296,0.72578835,68.87866,31.121338
0.6373191,2.2783368,-1.2430688,4.5099773,0.8321076,52.247993,47.79901
0.78007525,1.4314576,0.042145476,1.7413251,0.71515447,58.291115,41.708885
0.8713031,0.76951945,0.67753875,-0.57360715,0.66339314,67.76282,32.24646
0.7345261,1.3282127,0.16095988,1.1392431,0.6335964,48.606293,51.393707
0.56955945,2.30726,-1.2603681,4.5677114,0.7019945,31.177038,68.82296
0.7063011,1.5911492,-0.17300077,1.7525127,0.6210644,40.248886,59.739956
-0.04847078,1.3047674,0.19583337,0.92159885,0.5911215,43.493374,56.50095
0.64352214,1.6253213,-0.2112254,2.2081082,0.5101962,21.634926,78.36874
0.7573721,0.6387781,0.8860676,-1.6320695,0.47591624,42.570133,57.43063
0.62958354,-0.30281416,0.6967801,-1.9539449,0.21566567,59.89591,40.07398
0.755096,1.6257298,-0.21174718,2.3361485,0.7082236,52.412453,47.587547
-0.012274711,0.74582124,0.9286539,-1.4147165,0.44445452,33.231617,66.769615
0.7432413,1.5418793,-0.10982789,1.9511585,0.67372465,49.002148,50.997852
0.83897376,1.5809407,-0.10853566,2.4017973,0.775019,64.538185,35.46832
0.8432627,1.2174952,-0.13170817,0.99223953,0.7039501,62.734306,37.328274
0.11550934,0.9828573,0.6318435,0.042973235,0.63842547,58.354504,41.66871
0.7999394,-0.1929167,2.848899,-4.442306,0.42338693,54.793564,45.223137
0.72970474,1.2606994,0.24747328,0.8860596,0.38509133,49.05255,51.002075
0.78583264,1.044679,0.57949686,0.01578255,0.5751608,48.206932,51.793068
0.7190196,1.3791904,0.08998476,0.96429837,0.62300336,46.16381,53.867073
0.76503515,1.4850125,-0.014518097,1.7486757,0.66830087,50.634167,49.365833
0.77150714,-0.70461726,2.0892591,-4.299685,0.43740982,55.918766,44.14468
0.7214794,1.4865254,-0.04467185,1.6571788,0.63648754,45.420357,54.579643
0.74365723,0.51754034,1.253025,-2.164572,0.95400625,39.256535,60.752148
0.24252225,-0.5168411,1.9700148,-3.16675,0.19868425,57.165295,42.863842
0.8281106,0.4823125,1.2985146,-1.7382133,0.4568305,63.38678,36.666065
0.749249,1.1007754,-0.2465312,0.21261092,0.5758206,46.7571,53.23332
0.7169031,1.6272404,-0.24437465,2.0809498,0.6855558,48.884453,51.14324
0.7703781,1.2154409,0.33475775,0.7808922,0.6355054,52.859287,47.140713
0.81487966,1.0140787,0.6185708,0.111678794,0.6333473,57.03856,42.96144
0.22800313,-0.25868315,1.1429788,-3.3318028,0.7141723,36.850414,63.17847
0.47931933,2.3451257,-1.429198,4.7535014,0.6963218,28.378006,71.645
0.84723294,0.71464586,1.034942,-1.8769413,0.5815856,57.676315,42.32888
0.8240596,1.0766191,0.52687174,0.46693313,0.055457283,61.958508,38.05599
0.7339628,1.3228929,0.20019542,0.9035292,0.5783935,40.8213,59.1787
0.77502286,1.3641764,-0.45309705,1.2824595,0.64716923,50.62822,49.42585
0.85813844,0.8774541,0.81905514,-0.27974087,0.6491319,62.942886,37.057114
0.8282199,1.226113,0.34298307,1.038743,0.7053786,62.95933,37.042213
0.8178295,0.5836233,1.1791506,-1.5124639,0.71818465,57.23096,42.766983
0.7924657,0.9481638,0.4754718,-0.21038716,0.59867793,53.53508,46.484722
0.58555084,2.4362137,-2.4239163,5.4459567,0.82023764,45.994297,54.047215
0.70891815,1.2529289,0.26260132,0.6648262,-0.4437102,40.733013,59.271812
0.74135625,1.8961539,-0.5690018,3.3250675,-1.3722607,51.498016,48.509865
0.7041654,1.3975405,0.04935132,1.367487,0.62495685,45.784893,54.230156
0.14743747,0.27787793,0.5371093,-0.76634485,0.24644908,40.811604,59.189056
0.78014153,-0.3916392,2.1280756,-4.6159573,0.34597743,41.75636,58.206852
0.2222698,-0.47139335,0.97555834,-2.659889,0.21617347,62.270214,37.7489
0.71573675,1.5771036,-1.1390553,1.964149,0.64216524,43.969765,56.06154
0.7240062,0.94467765,0.7032142,-0.6901596,0.079860024,33.69556,66.301765
0.7927471,-0.38027015,1.6254786,-2.8742774,0.5015263,57.18211,42.807484
0.8875093,1.3470565,0.22894232,1.5698707,0.75485283,67.75445,32.252453
-0.4733702,1.2910568,0.24652849,0.5860135,0.52085346,32.30437,67.660255
0.74419,0.95183367,0.71452075,-0.6716742,0.056961335,34.04961,65.9224
0.7232225,-0.06895219,2.008801,-4.4953256,0.3113523,33.05183,66.962166
0.24247962,-0.40053093,1.176149,-3.3128264,1.317309,47.55109,52.527122
0.8126714,0.8999211,0.7781029,-1.1108317,0.58470863,53.45099,46.545986
0.81605107,1.5984776,-0.16581054,2.5487475,-0.8744262,66.61165,33.412975
0.7648088,1.3281031,0.16596477,1.3025644,-0.1405249,56.053764,43.94267
0.74847555,0.0036317687,0.29371977,0.7696894,0.6122664,48.312508,51.697056
0.77150935,0.54214954,1.04768,-1.8141811,0.5093342,50.203205,49.816025
0.7348579,-0.00039866965,0.985264,-1.302389,0.5076554,46.257084,53.785515
0.8127494,1.2947199,0.23699532,1.3381801,0.019040667,64.18641,35.821255
0.73871726,-0.4392716,0.46446353,0.21642633,0.5711777,45.920753,54.093216
0.69517636,0.6908315,-0.784709,3.7877376,0.76080835,50.073483,49.92792
0.5207842,0.5238319,1.2812034,-2.1720977,0.435646,39.18205,60.822056
0.7455974,1.3509253,0.12787156,1.3242289,-0.26111653,53.029053,46.97011
0.7917491,1.152282,0.41505253,0.68640566,0.66792184,58.914318,41.10665
0.71156335,1.6047115,-0.21229072,2.1670775,0.6734015,47.63005,52.36995
0.7760739,0.7453273,0.932894,-0.933502,0.57248086,54.416176,45.583824
0.76189446,-0.03794669,-0.73180157,3.8957045,0.7957764,55.90582,44.132763
0.8286519,1.363393,0.18244527,1.4332297,0.067353114,58.469017,41.541004
0.7900109,0.30823392,-0.48521906,3.2844713,0.7738811,57.569675,42.43792
0.2605027,-0.5051368,1.2204373,-4.64001,0.17002873,50.624687,49.392822
0.8290106,0.4054233,-0.13950779,2.4867406,0.7873906,65.67169,34.38958
0.22454748,-0.4451754,1.0544847,-2.9040377,0.6004933,57.850662,42.184128
0.5022262,2.3534877,-1.4294151,4.527384,0.74433255,35.92333,64.081345
0.24924858,-0.3312319,1.189455,-3.4804819,0.13232265,35.754982,64.24502
0.9281267,0.75413686,1.0025653,-0.44891137,0.71863383,76.88549,23.149189
0.84786844,-0.63901615,1.154815,-1.3091007,0.59956115,62.092823,37.92076
0.25470585,-0.37540495,1.2248627,-3.5028546,0.15436164,41.093224,58.932343
0.41264316,0.59092134,1.1368936,-1.5841743,0.5265905,51.712322,48.325092
0.7448606,0.60464,1.1326532,-1.7921863,0.46607977,40.54172,59.459843
-0.86513805,2.3960595,-1.4065678,5.3299994,0.82761693,48.84008,51.194218
0.7276617,1.2798853,-0.0034834873,0.9022533,0.60864186,46.36634,53.659195
0.76693213,0.85732573,0.8117895,-0.695255,0.5447183,47.649994,52.373615
0.7420043,0.26298776,-0.19963343,2.2733238,0.70474756,52.890255,47.12945
0.70932114,-0.4496014,0.050639257,1.2757564,0.5919291,40.585545,59.411125
0.8221488,1.4462141,-1.1001961,1.9404304,0.7630348,65.68379,34.33931
0.7132729,0.83833784,0.79874486,-0.8820608,0.07077812,41.127506,58.897217
0.8274703,1.036189,0.5948954,0.25300676,0.6544035,59.730446,40.269554
0.73996013,0.8337637,0.46379232,-0.84608203,0.51505244,44.12126,55.837536
0.73188543,2.0069866,-0.7169782,3.7508445,-1.5125254,51.900276,48.08835
0.74916434,1.2054098,-0.1227626,0.577344,0.58626103,45.61144,54.39764
0.7806881,2.216812,-1.040652,4.769207,0.9294831,70.188286,29.828037
0.84791327,1.0183206,0.2974962,0.23445739,0.666399,62.465828,37.518196
0.19348422,-0.22751851,0.6972674,-1.9689742,0.23383203,56.894905,43.105095
0.59010094,1.8235831,-0.58161265,2.645628,0.59783953,29.386982,70.613014
0.7067417,1.3298739,-0.11718243,0.8745267,0.5598633,37.360977,62.632584
0.89985496,0.15300998,0.9878244,-0.6669294,0.6383002,64.75213,35.252697
0.22994117,-0.28637958,1.0057666,-3.1017268,0.16869874,43.36869,56.603207
0.7360811,1.4447128,0.01580827,1.1274251,0.65107644,49.13373,50.877182
0.7668164,0.12474472,-0.64933234,3.6497805,0.77992755,55.36295,44.637993
0.76312584,0.92927295,0.7386113,-1.0076929,0.5120133,40.680912,59.334877
0.17432001,-0.1301528,0.4142688,-1.1951327,0.949191,60.84628,39.150265
0.86140835,0.8746563,0.82589287,-1.4099253,0.65813196,65.15437,34.836617
0.20580626,-0.35832316,0.77455366,-2.9892774,0.22651535,62.278572,37.715893
0.7842611,-0.076895736,0.3154828,0.9167605,0.6645725,56.39255,43.59755
0.7383864,-0.58014953,0.52553135,0.09529121,0.5854631,49.139027,50.871395
0.17399453,0.13449837,1.0717648,-1.9333626,0.21748029,33.078686,66.97458
0.13934162,0.87373394,0.7753559,-0.43320197,0.6005843,55.62738,44.394497
0.68429315,1.6391404,-0.24609412,1.9303056,0.61138916,37.04844,63.004257
0.79827106,1.4093418,0.09350036,1.6132863,-0.5077613,57.645218,42.38217
0.8211844,-0.033206474,0.6504365,0.10455014,0.6577799,61.57942,38.44191
0.79963326,1.4811515,-0.0036555678,1.94999,0.7319811,60.451637,39.5736
0.7919662,2.0694857,-0.7776072,4.141969,0.821614,58.97249,41.029854
0.63103217,2.0119338,-0.81562775,3.5385578,0.68041015,37.924927,62.092384
0.68757576,1.117854,-0.15285242,0.12649603,0.5327674,38.883244,61.09778
0.73455715,-1.0646667,1.0893683,-1.57512,0.5038934,47.900352,52.123787
-0.00577776,1.8845012,-0.5337098,3.485599,0.8031156,61.106514,38.8985
0.9015782,1.2883424,0.29934078,1.4882598,-0.32343102,73.484695,26.549984
0.6767801,2.3525915,-1.293305,5.2815027,0.8653047,55.42907,44.57093
0.82898027,0.93951637,0.6991785,0.045332685,0.6813681,65.82616,34.19134
0.66888493,1.6794508,-1.3271732,2.1540065,0.60706776,34.923332,65.12576
0.7475149,0.4511773,1.3166044,-2.3705113,0.46485418,44.736305,55.347603
-0.02476805,1.0663776,0.51514417,0.24152334,0.61754954,53.14973,46.890102
0.90728444,1.463818,0.083516404,1.3566617,0.81641465,74.35912,25.62841
0.20036389,-0.14452235,0.72390866,-2.1219022,0.21522558,48.267464,51.732536
0.781679,1.6307055,-0.20238866,2.3909798,0.72231066,54.90113,45.133236
0.86145836,1.5971495,-1.2519046,2.5763164,0.8124138,69.57374,30.48336
0.7679019,-0.2846689,0.71889,-0.47274393,0.5397414,45.6478,54.389355
0.76398164,0.8586626,0.8252724,-0.85285515,0.50107974,40.826824,59.173176
0.7200972,1.2776911,0.22912554,0.83746,-0.5715418,44.118923,55.904793
0.7910423,-0.0038731247,2.3509166,-4.1326275,0.35864404,39.573353,60.46137
0.16228287,-0.1177886,0.15405338,-1.0114442,0.26701802,70.22125,29.794266
0.79186463,2.0314205,-0.74672216,4.118692,0.84748435,63.11733,36.88267
0.7772473,0.62761974,1.155195,-1.8505027,-0.18822348,36.32251,63.662838
0.78819317,1.5072186,-0.032206014,1.9127748,0.69716537,54.36105,45.63895
0.83583957,-0.50837874,1.040405,-2.8276064,0.2225441,62.6729,37.377987
0.882121,0.8613524,0.8575765,-0.30776918,0.41285598,65.52125,34.48991
