SproutN,BunchN,ShootL,NodeN,SPAD06,SPAD07,SPAD08,LWC,ChlA,ChlB,Carot,Anth,Phenol
0.67339474,0.41594246,0.4995479,0.5445693,0.2640141,0.45633546,0.4526813,0.5223014,0.4271866,0.44350776,0.6052669,0.38945743,0.35748866
0.39140385,0.3305726,0.4400679,0.3825498,0.5385609,0.45414934,0.6019582,0.48728317,0.46621037,0.49820536,0.5768051,0.454187,0.38485053
0.5905183,0.6096241,0.46002567,0.5066089,0.18964753,0.509292,0.4731108,0.72510064,0.24161234,0.7470434,0.52439797,0.57765174,0.6373973
0.6903408,0.3708682,0.4476002,0.7137896,0.6385694,0.66126597,0.6278028,0.3257067,0.59633386,0.4935068,0.82342994,0.738068,0.77230376
0.5765039,0.6826922,0.6430429,0.5032886,0.47503665,0.48163283,0.6116567,0.4923725,0.5292939,0.44063452,0.4272581,0.49342912,0.5226277
0.55637187,0.2349217,0.5700938,0.57483125,0.4870246,0.57852197,0.57633877,0.54235137,0.39473072,0.30714238,0.50946677,0.45325238,0.41475022
0.45418403,0.7647977,0.552175,0.44817284,0.5555357,0.44228825,0.43093473,0.5742297,0.49892733,0.4410052,0.30229688,0.5688041,0.5802939
0.6809892,0.37052858,0.5834337,0.70684445,0.62940186,0.7207212,0.6307106,0.45326465,0.56312907,0.62968355,0.8131825,0.45636803,0.42797023
0.15184163,0.75687146,0.43867153,0.17780112,0.17687437,0.17407644,0.36257333,0.52031237,0.34158581,0.3994063,0.18296288,0.5647175,0.58456767
0.42331615,0.80575025,0.5634047,0.45729873,0.32291564,0.41320023,0.41509813,0.46468866,0.6053302,0.55204105,0.45319077,0.5416405,0.5615412
0.21656653,0.59469914,0.5596704,0.33242673,0.48591414,0.44245064,0.6998928,0.4438761,0.4467024,0.34482545,0.34383997,0.51761204,0.56567925
0.666869,0.54091024,0.38991696,0.5570542,0.339086,0.49593067,0.3979621,0.7044178,0.47819084,0.4479176,0.5244439,0.44349048,0.45147574
0.3493414,0.7394462,0.5108534,0.25843206,0.47879905,0.22443867,0.4813106,0.27001527,0.45773113,0.6304045,0.4379705,0.618149,0.55073905
0.20995548,0.764293,0.5712921,0.44288138,0.48398358,0.51927495,0.49451554,0.4687804,0.48956978,0.5585751,0.3514012,0.72056395,0.78520876
0.4443923,0.78402126,0.60465807,0.47889316,0.39135885,0.4710563,0.47204512,0.42796946,0.4648787,0.6200637,0.48430264,0.50613606,0.51465636
0.41100332,0.66976935,0.50322807,0.49571526,0.4284362,0.40851983,0.4817652,0.1946452,0.77260923,0.36104012,0.61659926,0.6252565,0.6114091
0.4520885,0.82884574,0.43851763,0.33751875,0.23494631,0.25304154,0.4235248,0.44372725,0.4013879,0.42758512,0.33941567,0.5987615,0.643732
0.57626814,0.59357715,0.7000295,0.6268847,0.59185046,0.5819793,0.49668443,0.36983788,0.5683466,0.42026505,0.5431422,0.46539414,0.41823703
0.7305021,0.5059483,0.4675663,0.69912726,0.48479748,0.6509506,0.5427987,0.46084577,0.5786935,0.64191705,0.83359647,0.5229537,0.5424097
0.7479122,0.4267933,0.38592488,0.4693325,0.501168,0.41666213,0.64239746,0.57314813,0.5407152,0.36331064,0.5840124,0.37364852,0.34591314
0.605948,0.9193068,0.4643975,0.3618207,0.27429417,0.23956883,0.47357488,0.5202261,0.73354816,0.56317073,0.4434424,0.59022015,0.64648277
0.5013289,0.3698658,0.40976703,0.50558424,0.5287159,0.5317839,0.42899525,0.63758105,0.21951172,0.3784082,0.44191927,0.4425506,0.38232565
0.70675105,0.3091126,0.5493869,0.666527,0.50821364,0.6903486,0.67799157,0.4514202,0.26764888,0.43111536,0.7480372,0.19350854,0.15670623
0.41355982,0.37557167,0.43693072,0.47404367,0.6941945,0.55421734,0.5444772,0.5729798,0.5016018,0.56953776,0.5621637,0.5826436,0.5208209
0.622474,0.4468788,0.51165056,0.6849319,0.4409409,0.71463937,0.6891844,0.48811013,0.6228417,0.5537142,0.80531514,0.45395446,0.5186092
0.3786976,0.584857,0.6680547,0.4613354,0.58296126,0.4848027,0.5078549,0.31196767,0.36754197,0.5043861,0.46085832,0.47601923,0.3971453
0.61675465,0.42210212,0.46411693,0.52168244,0.47555742,0.52560604,0.5916728,0.6820205,0.53983235,0.4302312,0.50284815,0.49942374,0.51244015
0.35346034,0.7099866,0.5665522,0.48124483,0.36814255,0.4780261,0.48037255,0.39642453,0.48804456,0.42876083,0.4368138,0.5534398,0.58151984
0.34631798,0.75332695,0.54165936,0.5035504,0.44636932,0.5531287,0.5087926,0.45221448,0.47901705,0.4778828,0.4781346,0.448542,0.4789328
0.7983872,0.32389486,0.5203849,0.74821943,0.5608862,0.6934851,0.69654894,0.4568709,0.61383545,0.31550035,0.7609488,0.4234416,0.4474321
0.31135044,0.6650154,0.41408658,0.26257807,0.50084853,0.24375682,0.49423617,0.3863418,0.58026063,0.29756057,0.37753412,0.4383654,0.37650672
0.7324954,0.43863168,0.52001595,0.74452966,0.6342712,0.69896203,0.5456146,0.5348025,0.69567895,0.5688988,0.734522,0.67245805,0.694037
0.37067297,0.55444765,0.72848386,0.5120766,0.4979078,0.580665,0.7429077,0.35526937,0.5779295,0.42605954,0.48356578,0.54514116,0.5778792
0.45857957,0.49624804,0.70792234,0.4091465,0.5812098,0.4633403,0.6868648,0.4870627,0.25991344,0.36518615,0.28579935,0.5600936,0.59343356
0.5319409,0.42489266,0.43700945,0.567268,0.45922175,0.56730056,0.39026392,0.6376614,0.3195838,0.46519774,0.5079957,0.5034855,0.4731894
0.46959212,0.67214566,0.61006206,0.35227597,0.57309455,0.33569318,0.65909016,0.37605998,0.7163241,0.5506587,0.46467546,0.5884195,0.5636305
0.717072,0.49298823,0.45722234,0.55280113,0.6358399,0.5669428,0.54690236,0.74889684,0.43755254,0.6035204,0.522557,0.4920294,0.4677294
0.5349132,0.7044989,0.61443675,0.45732257,0.6524957,0.4189758,0.615827,0.124210596,0.619681,0.73510325,0.7142503,0.6130919,0.5411809
0.341286,0.6125057,0.5657599,0.31516227,0.480557,0.3310208,0.51989716,0.4309342,0.40062326,0.36611372,0.3330434,0.37680304,0.30844176
0.45794633,0.6791052,0.5479284,0.5199502,0.5651168,0.46612793,0.5212711,0.21570823,0.657532,0.46733534,0.5969223,0.67140037,0.65809274
0.18994048,0.78999466,0.4779775,0.30508304,0.4545797,0.38967076,0.5399847,0.67941767,0.62710285,0.43182647,0.19369137,0.7454287,0.8876023
0.60807896,0.5764973,0.76464784,0.62489957,0.7224904,0.6403559,0.7130542,0.244663,0.5163413,0.5905285,0.6459776,0.5579,0.5298281
0.54629487,0.6863941,0.62116003,0.58687687,0.5046337,0.5455171,0.5157249,0.5458112,0.6274196,0.32280022,0.3599301,0.65374184,0.7250086
0.34469706,0.8934439,0.32903385,0.1701735,0.39462867,0.09419329,0.27092707,0.48162234,0.4472454,0.5149379,0.27262735,0.5735394,0.52376074
0.46333703,0.62379134,0.59876615,0.51417273,0.58345133,0.5614733,0.7105067,0.3102492,0.53681266,0.42835146,0.5889481,0.44053033,0.44688666
0.52152807,0.34155762,0.5409274,0.49842107,0.37943378,0.5605202,0.6750825,0.6795994,0.34265605,0.37806132,0.4291383,0.4628056,0.4984771
0.4511545,0.71656257,0.61626875,0.43099633,0.393432,0.37952146,0.45150012,0.37661055,0.37606958,0.54498595,0.38388586,0.64042413,0.63512444
0.3873574,0.68265957,0.5731643,0.33521527,0.57981473,0.39353797,0.7196064,0.38535276,0.5367545,0.53745925,0.44341886,0.52673006,0.5271614
0.506731,0.7322169,0.47419357,0.51907146,0.4391604,0.45021945,0.49926,0.43423826,0.7361599,0.2877883,0.4964985,0.53058654,0.57149744
0.5628284,0.3264465,0.4643225,0.55678797,0.7233995,0.5434215,0.61461586,0.1766913,0.66718864,0.68825126,0.960742,0.5513927,0.4463873
0.47560135,0.58368206,0.62846744,0.61370677,0.6086812,0.55223703,0.3792758,0.33673382,0.6705543,0.33163765,0.54817295,0.45828342,0.37611783
0.5149936,0.7603072,0.60157776,0.5228127,0.4773625,0.5423853,0.6056174,0.5122217,0.5675694,0.50657207,0.47237003,0.4911442,0.55030584
0.57101893,0.26089454,0.59749943,0.5322238,0.4768031,0.56180006,0.70419836,0.42850673,0.341347,0.5146129,0.6346457,0.50001377,0.47721845
0.33467898,0.74285954,0.4918794,0.5232587,0.5013402,0.51915795,0.40970576,0.46063107,0.64837873,0.3530182,0.42569908,0.59957135,0.63329995
0.4786164,0.6967714,0.6194983,0.4084701,0.38876423,0.313715,0.33673596,0.46545225,0.4734631,0.46910453,0.3232153,0.5571312,0.5040021
0.42163882,0.79592407,0.5077739,0.42804658,0.40560326,0.448689,0.62055653,0.44834936,0.59427047,0.5119966,0.4892803,0.517141,0.5823802
0.26869705,0.41412395,0.42043895,0.40631783,0.3659694,0.41116297,0.2880921,0.6071069,0.5360874,0.48976988,0.4325648,0.65741843,0.5978031
0.6638554,0.44355223,0.41667438,0.41990957,0.41048688,0.4075512,0.6322287,0.6745031,0.19633362,0.40380767,0.38927424,0.5543421,0.56953996
0.6370757,0.38577956,0.4459344,0.5548381,0.6471855,0.5345639,0.507615,0.5231126,0.53258634,0.49342614,0.6457546,0.45028907,0.36787736
0.42403188,0.7093303,0.42060912,0.3660514,0.53436285,0.30004346,0.3257185,0.5418536,0.5679512,0.22486621,0.29067504,0.39114448,0.3162153
0.41669267,0.5224184,0.7554154,0.55009705,0.54449236,0.6227621,0.7934844,0.28845063,0.6216291,0.41897583,0.5918342,0.42846626,0.43228614
0.65410614,0.31547654,0.60441375,0.6957859,0.6961292,0.7464418,0.5811504,0.55092144,0.3915104,0.5713647,0.6954539,0.3492866,0.27416408
0.6515586,0.3301624,0.5035427,0.5824307,0.5341886,0.48099056,0.42544913,0.4463393,0.67041373,0.4076105,0.65952396,0.4901086,0.39231294
0.5691529,0.39209932,0.31096345,0.5245527,0.6252352,0.45869127,0.5070219,0.28091943,0.661706,0.417142,0.775576,0.6007538,0.5372996
0.5676816,0.5338547,0.6045282,0.58699983,0.54614437,0.50299513,0.5538474,0.276186,0.564415,0.17772561,0.6136591,0.21614556,0.13911973
0.66358644,0.29740995,0.61566955,0.61214083,0.4309344,0.6382791,0.74719006,0.42111844,0.37512562,0.5180771,0.7445946,0.32955936,0.32112196
0.52237576,0.55016106,0.4171682,0.4069427,0.25587243,0.3812217,0.34299383,0.8112396,0.3956204,0.53764826,0.3594158,0.5064107,0.48480046
0.4596292,0.41623524,0.32872432,0.4933018,0.44287035,0.52068245,0.44859564,0.65656453,0.43865258,0.23586726,0.47530872,0.31953305,0.2921703
0.3737587,0.7421659,0.40868437,0.40992972,0.42492628,0.28521886,0.13772002,0.44077444,0.56599534,0.25525406,0.34002584,0.5022793,0.42271012
0.5318997,0.37703812,0.5218962,0.5562211,0.55127263,0.5744669,0.45163113,0.7201488,0.59470093,0.44636533,0.47693542,0.46108127,0.4076611
0.4698796,0.40188196,0.5419189,0.55290717,0.50445473,0.63382673,0.54795784,0.65169656,0.46335268,0.6046257,0.5707312,0.47029093,0.44992793
0.39689234,0.7573704,0.6115481,0.4378709,0.6222938,0.44339395,0.4872085,0.46702135,0.74557436,0.62115663,0.44371665,0.61993796,0.59794986
0.39361268,0.73386246,0.52281946,0.31147408,0.3861287,0.2680054,0.38039213,0.60378385,0.39900795,0.36909497,0.15965305,0.65203327,0.6846216
0.42765406,0.35245526,0.41327578,0.50795186,0.5424723,0.582538,0.5828079,0.70419234,0.57519233,0.25757295,0.439445,0.45183617,0.45922744
0.5564395,0.6648669,0.5977913,0.35650885,0.46155155,0.27900502,0.6348555,0.24267387,0.6712408,0.556703,0.5942589,0.4903493,0.4260013
0.23011836,0.76966685,0.43331605,0.3083751,0.4781672,0.39402944,0.64160144,0.38963455,0.43578774,0.488721,0.40195352,0.5812427,0.6309904
0.45694765,0.54056334,0.600017,0.49236953,0.7508836,0.4575027,0.45549375,0.47659272,0.66698325,0.21047679,0.3253023,0.52033657,0.44146824
0.4138225,0.63773525,0.5595321,0.4702989,0.6311411,0.42909464,0.31589156,0.36498234,0.45414698,0.41425613,0.4393364,0.43910673,0.3209573
0.73458093,0.409362,0.46526015,0.59454626,0.499151,0.48124906,0.54132503,0.3223597,0.75718915,0.5348953,0.8587657,0.4761876,0.41573304
0.61020714,0.2496935,0.5639315,0.64162123,0.5398373,0.63877964,0.6671427,0.39961374,0.7066376,0.32862896,0.75544214,0.31468385,0.26558393
0.76338685,0.4989225,0.3921044,0.54078436,0.53331757,0.4471614,0.4449678,0.62025124,0.5447345,0.5172123,0.5826484,0.5415749,0.5011975
0.46587822,0.65271044,0.5740924,0.47481248,0.69863564,0.51605076,0.73867804,0.35279125,0.742715,0.46506143,0.56484115,0.5523427,0.56563586
0.49880752,0.78967315,0.5411757,0.42710227,0.38447785,0.43187657,0.59477985,0.5848069,0.49751523,0.42286235,0.33565557,0.5372555,0.6284799
0.5242333,0.2934123,0.46515036,0.51565266,0.67770195,0.60205483,0.77988863,0.45994514,0.48719198,0.43965933,0.6613467,0.471712,0.4558612
0.56951106,0.60109484,0.8067768,0.61765534,0.395778,0.5754161,0.59312576,0.46173376,0.64502645,0.45091066,0.46092123,0.5571053,0.58844376
0.17834774,0.5369871,0.55037534,0.4483486,0.5446072,0.5194907,0.5826141,0.15851097,0.43904474,0.28784198,0.4815055,0.62794393,0.6271911
0.38659453,0.75918853,0.39410615,0.34342,0.5349549,0.35762993,0.5211131,0.46142113,0.47134823,0.35571623,0.39051104,0.44752926,0.4480309
0.42699203,0.7722649,0.595975,0.53426886,0.55113333,0.6123068,0.57200027,0.5814191,0.45167577,0.49781746,0.38107818,0.5389569,0.617027
0.43393075,0.6826991,0.47577137,0.28220916,0.3974403,0.23842037,0.580878,0.47197384,0.62532556,0.29393932,0.34336248,0.45334238,0.44795078
0.6285105,0.43974426,0.41985238,0.4976582,0.36828282,0.5378538,0.75334024,0.7124095,0.4749258,0.24058396,0.47639138,0.31552455,0.38208336
0.5833932,0.2534824,0.64743876,0.58731186,0.35690448,0.5905915,0.6989092,0.46332788,0.59310627,0.3786528,0.6585896,0.3536554,0.34515604
0.32511693,0.7124589,0.54616934,0.4560061,0.3174008,0.4012803,0.3970431,0.28662872,0.47162104,0.45503235,0.444998,0.6872937,0.69792026
0.6880314,0.74570256,0.5384498,0.47029185,0.47484586,0.3741584,0.5136879,0.6343835,0.4843402,0.27887395,0.23133819,0.6053196,0.66220593
0.6513188,0.46353582,0.37592226,0.4385432,0.482176,0.40045273,0.63870025,0.54956824,0.5938312,0.4988889,0.5875063,0.6200314,0.63737273
0.5489407,0.4044426,0.5738984,0.5159496,0.4851999,0.58403766,0.6663765,0.7058748,0.51140535,0.6158137,0.50978446,0.5729337,0.5975073
0.7426141,0.36995766,0.48011315,0.5992096,0.42155474,0.57341915,0.7179427,0.546432,0.44594172,0.30300397,0.6159204,0.36910683,0.40428525
0.36106953,0.78365535,0.6372897,0.39271295,0.3076046,0.35040423,0.36308408,0.5049256,0.56849205,0.61140996,0.3350399,0.6159309,0.6124206
0.60209286,0.88981676,0.4791519,0.48527437,0.40260157,0.45087555,0.50802714,0.40916932,0.26781684,0.61318713,0.5111862,0.5329817,0.5917938
0.6174046,0.6730425,0.667237,0.53729093,0.6127241,0.52056485,0.529692,0.6692904,0.42347613,0.36469582,0.22223912,0.60816056,0.65524584
0.5318709,0.76277417,0.57951134,0.5384254,0.6946747,0.5568958,0.6972735,0.3371291,0.77272034,0.6282193,0.64016116,0.63642526,0.6739213
0.44519237,0.6169345,0.589595,0.3498749,0.6333231,0.35129553,0.57780504,0.38177025,0.51100206,0.46459913,0.42120823,0.44611168,0.364878
0.46920577,0.7159056,0.60993195,0.4221451,0.5156671,0.31777662,0.52622956,0.235149,0.8648106,0.61447775,0.546209,0.8277967,0.8077232
0.4124624,0.5395906,0.5727046,0.3880947,0.6204431,0.35386923,0.4151196,0.32225895,0.4652855,0.32272306,0.43565154,0.30609518,0.14431314
0.56907815,0.8417034,0.5386386,0.4721762,0.44537306,0.33526665,0.20987,0.42460203,0.46581575,0.6094344,0.42680869,0.62981987,0.57853836
0.453684,0.70628816,0.47201926,0.43438703,0.47140178,0.37817368,0.38010174,0.4950059,0.486852,0.26918438,0.3408627,0.46136212,0.43934596
0.53540945,0.3190808,0.45814437,0.50684476,0.30109677,0.52884,0.6542446,0.55342394,0.25860524,0.18587065,0.48736486,0.32607973,0.34655735
0.25171036,0.6685451,0.54196924,0.2932405,0.6033961,0.33919412,0.58396167,0.29677984,0.52432704,0.5497165,0.43009898,0.5917119,0.5356677
0.43325025,0.6571149,0.6058437,0.46405053,0.7862873,0.5559231,0.6639189,0.46500224,0.5439285,0.5041466,0.4651283,0.4309825,0.4024642
0.20900875,0.7531557,0.5034413,0.31481543,0.48134682,0.40510216,0.5018102,0.6508597,0.47648865,0.45118544,0.19187237,0.7056187,0.80944455
0.40207678,0.6584432,0.59111744,0.5304286,0.6180422,0.605493,0.705811,0.31192565,0.53383577,0.47610533,0.5735754,0.53730124,0.57144403
0.7706765,0.4357472,0.4636172,0.70739937,0.753927,0.7331087,0.6272616,0.60114163,0.43473947,0.5390176,0.6994988,0.4371866,0.4246164
0.633008,0.32089537,0.5649999,0.64989644,0.5700109,0.5731048,0.4728697,0.4285831,0.7858871,0.48882073,0.73575187,0.55270606,0.4793911
0.36923984,0.7411374,0.515132,0.5475134,0.5299268,0.5544613,0.4143417,0.46454048,0.6087427,0.38488254,0.46085268,0.5168137,0.53261113
0.5163876,0.8227096,0.4743325,0.31861243,0.38846716,0.3022072,0.5943659,0.49393547,0.36946613,0.5009114,0.3517573,0.53429383,0.5878286
0.5937741,0.9027584,0.47099102,0.42601243,0.35239118,0.2982373,0.23716024,0.74448895,0.5799569,0.37482268,0.1906758,0.5466695,0.56933516
0.3195181,0.80628717,0.48378748,0.42122558,0.44157988,0.3984048,0.36497962,0.4335196,0.66269815,0.5189437,0.4557494,0.55628854,0.5438519
0.37432578,0.8051769,0.48993987,0.2936207,0.5078419,0.32908002,0.5855888,0.45985717,0.5088136,0.6036784,0.4031222,0.53603256,0.54293036
0.563396,0.39410898,0.42637616,0.5731018,0.5427169,0.51996213,0.44756758,0.4443981,0.69004226,0.4582739,0.7041874,0.53065705,0.47172207
0.45859286,0.720163,0.5188254,0.40045926,0.28361413,0.3420323,0.53386086,0.31786358,0.5442772,0.42773035,0.53785,0.42361492,0.4154585
0.382374,0.79135376,0.49413353,0.3110659,0.2027426,0.18323065,0.3019079,0.31185722,0.48841116,0.56029147,0.42227578,0.6151017,0.57040113
0.50002116,0.66045254,0.6713444,0.44029167,0.44685924,0.41080847,0.4426694,0.6175298,0.41471913,0.39006758,0.22643447,0.50031245,0.4937579
0.60079634,0.76330215,0.52460766,0.44821054,0.38538307,0.31524563,0.30711097,0.51201767,0.5504861,0.39733693,0.39905658,0.40549454,0.349386
0.5222959,0.35044175,0.42956197,0.5912847,0.45143515,0.6229372,0.620467,0.3796531,0.36989367,0.3937167,0.74243915,0.36477754,0.35971612
0.62167406,0.64915633,0.586791,0.59828514,0.72511566,0.53638285,0.43126738,0.52081585,0.7215544,0.3247378,0.46134126,0.38758257,0.3128762
0.3591453,0.81012094,0.53877634,0.36821717,0.2826812,0.37419736,0.45919788,0.48385173,0.34356332,0.556621,0.3537705,0.5195402,0.55328995
0.41483337,0.713492,0.5264772,0.33795828,0.28424373,0.25626165,0.4714291,0.48140466,0.78725386,0.36572632,0.40026522,0.45366988,0.4381765
0.551783,0.6271323,0.70320565,0.5846662,0.4162824,0.5691614,0.6104848,0.48780423,0.5591445,0.36670333,0.44608405,0.47231475,0.516095
0.690539,0.41169253,0.51434463,0.6095507,0.4464322,0.5617964,0.52017754,0.51307213,0.46656522,0.5351244,0.675048,0.4601233,0.43363166
0.42030388,0.6431271,0.483752,0.46486866,0.55883163,0.48564127,0.58518654,0.3381598,0.4709566,0.2940091,0.51311827,0.39193392,0.37788433
0.61630756,0.6053268,0.7152056,0.6898464,0.47331572,0.6881366,0.7216777,0.43301028,0.57831657,0.30188033,0.5287286,0.49292895,0.5883802
0.44364557,0.6109269,0.6227418,0.52557427,0.43851495,0.47054163,0.5146041,0.2165766,0.63008344,0.43010437,0.61211294,0.5212125,0.4785623
0.47716483,0.32629335,0.50793207,0.54310787,0.59160274,0.6511023,0.6359921,0.54910654,0.402223,0.47918457,0.63742906,0.27309665,0.2151812
0.4194242,0.4830868,0.466263,0.47856864,0.34288836,0.51797,0.4833597,0.5685924,0.5304836,0.65739334,0.626977,0.5249116,0.52092093
0.67579615,0.34026444,0.459109,0.6213218,0.5200226,0.6177179,0.7090167,0.40311176,0.40101004,0.41013345,0.7384262,0.45174623,0.4678812
0.7237572,0.40181392,0.4914528,0.5199028,0.50784105,0.5025662,0.7180876,0.65033966,0.92059064,0.40184233,0.61893934,0.36796203,0.36388278
0.41584268,0.71496844,0.64743733,0.47491676,0.42774314,0.50658,0.5164077,0.46508157,0.36666653,0.56018746,0.41763166,0.46468842,0.46992928
0.40637794,0.9448214,0.35562098,0.36856154,0.47300366,0.27893698,0.15215951,0.6434144,0.55352557,0.42616627,0.21676925,0.677409,0.67716074
0.5507643,0.47409308,0.48339218,0.65786505,0.4621839,0.655595,0.436809,0.6257015,0.74868274,0.5084768,0.67963684,0.43371046,0.42714828
0.32584593,0.7796583,0.5656107,0.47524458,0.4115709,0.5120361,0.58202344,0.37325063,0.638278,0.5831071,0.53283966,0.6006228,0.6572696
0.6185819,0.35812962,0.49827778,0.56753004,0.47009557,0.62031555,0.6738024,0.6354656,0.35989812,0.3521939,0.55056244,0.27601707,0.2787472
0.22268873,0.7531521,0.44552988,0.21022695,0.23649615,0.17525798,0.4720059,0.3058256,0.44145155,0.4780296,0.34184185,0.6673821,0.6715968
0.39793497,0.5886866,0.6374628,0.53600883,0.5783958,0.51438826,0.49012768,0.27559507,0.6188103,0.41835335,0.5343605,0.56618416,0.51430607
0.56237936,0.40556782,0.44219178,0.51724154,0.41149136,0.44011527,0.32310003,0.41880602,0.3216236,0.56373626,0.6401138,0.53439116,0.44081593
0.5807126,0.38863868,0.30055386,0.51584774,0.5661654,0.4157958,0.25646478,0.42506862,0.46283633,0.3127024,0.6255274,0.3810882,0.22686052
0.60382396,0.4151095,0.4365865,0.55298346,0.5520818,0.60075194,0.6871877,0.5203609,0.3770184,0.5282258,0.65828127,0.49551395,0.5154183
0.37390718,0.60852677,0.6526501,0.5178057,0.4425818,0.57654965,0.66267914,0.32849675,0.36505178,0.41542348,0.4761646,0.5301266,0.5707238
0.449892,0.43109035,0.41641003,0.55151737,0.41349396,0.6110337,0.51430184,0.61419743,0.37092912,0.42166066,0.5510336,0.4377701,0.4569028
0.5406236,0.26855558,0.4934616,0.6235538,0.6162395,0.6540829,0.6552409,0.38690403,0.4516282,0.4040023,0.70961833,0.52224207,0.5042455
0.579531,0.51965916,0.38304347,0.3684461,0.2752245,0.34591484,0.39178032,0.8201942,0.12772119,0.37087834,0.27231193,0.36312866,0.31131274
0.5760156,0.94213843,0.43655908,0.3750761,0.16228381,0.25312898,0.3085731,0.60357755,0.44025978,0.4875999,0.3271833,0.50205404,0.554412
0.653751,0.44994232,0.49004298,0.5762585,0.27798188,0.4968675,0.47874504,0.65891314,0.5437013,0.4049025,0.49195775,0.6158848,0.6667152
0.6588425,0.6946189,0.5961882,0.5669326,0.4880349,0.5015862,0.68474764,0.36686814,0.7186692,0.39854655,0.5862858,0.55504173,0.61345464
0.5208977,0.4683783,0.45034277,0.61303943,0.6178276,0.69110024,0.58660954,0.7186201,0.6386584,0.5382281,0.5723694,0.5934535,0.6380959
0.56311303,0.6646334,0.72870934,0.6464697,0.44701204,0.5854579,0.5445207,0.30632555,0.71425366,0.55935246,0.6393354,0.59154946,0.59898436
0.32791802,0.37060717,0.37914193,0.4183316,0.61295563,0.48657474,0.4347697,0.81705904,0.46440113,0.39430615,0.26659125,0.69609725,0.6925181
0.5584443,0.4679459,0.5157355,0.6188041,0.4975729,0.7453327,0.7030221,0.73956734,0.43534905,0.5703105,0.5936038,0.38353384,0.45077515
0.11717439,0.7513857,0.4770699,0.36990818,0.5090038,0.40238145,0.31853038,0.45924163,0.58174515,0.45844436,0.3410554,0.6087413,0.573982
0.47819862,0.61655164,0.63026196,0.44555032,0.5660162,0.459658,0.5870872,0.44998455,0.37267587,0.39923123,0.35887468,0.48659435,0.47139156
0.65468055,0.45401293,0.47653198,0.54638,0.5843971,0.5089624,0.49733633,0.48478532,0.55571365,0.7132412,0.7179656,0.5939494,0.5338738
0.5455575,0.6595175,0.6916042,0.4947033,0.38989335,0.4127694,0.4071229,0.6507388,0.66818357,0.32851553,0.26423073,0.47165295,0.45882648
0.4229588,0.6364058,0.6098013,0.3728885,0.45857486,0.28037035,0.47024858,0.26686335,0.6560954,0.49116325,0.4544286,0.6676387,0.6023428
0.44308284,0.77258724,0.51109064,0.38465285,0.3928092,0.39286637,0.528327,0.40592313,0.030972831,0.526225,0.31107637,0.70489717,0.7886234
0.666744,0.7604362,0.5743511,0.44433475,0.3787535,0.36251137,0.63909173,0.40961784,0.6706791,0.5404513,0.5727189,0.45566735,0.47374475
0.2543049,0.78579354,0.50221,0.3284769,0.3817339,0.3384153,0.43592197,0.43985933,0.5136813,0.5372334,0.35858792,0.594437,0.5980692
0.53151375,0.6219807,0.60778064,0.5687229,0.4551352,0.4987652,0.44251126,0.36775345,0.50421387,0.3130984,0.4946123,0.443282,0.41165766
0.5125727,0.42082682,0.5147953,0.42623657,0.41753528,0.48635626,0.7656369,0.47516292,0.510924,0.72278476,0.67526674,0.6346425,0.6732935
0.4265023,0.76940763,0.51131654,0.28688803,0.49206325,0.29545468,0.60905826,0.42115462,0.52255833,0.5816498,0.42876616,0.49292716,0.47889948
0.5558544,0.3781426,0.39590466,0.4396115,0.49087995,0.38574094,0.45416844,0.491733,0.4881138,0.424704,0.5559384,0.52984506,0.45431173
0.5172078,0.26201838,0.5420944,0.57058555,0.58651453,0.6399309,0.6673369,0.622035,0.49682972,0.30815655,0.50582564,0.41985998,0.40526956
0.6862667,0.47137251,0.45429903,0.5786091,0.55894804,0.5636311,0.5612695,0.55096316,0.57612884,0.58891696,0.70805156,0.43066517,0.39839867
0.41584146,0.4125283,0.43630236,0.4773335,0.47564796,0.5435827,0.50949156,0.63193357,0.4798991,0.4873925,0.52717626,0.46434167,0.4417743
0.162316,0.65202534,0.58215946,0.3905032,0.48709556,0.48058197,0.57414013,0.4069336,0.6261889,0.45252466,0.42857537,0.48672327,0.47608334
0.37729284,0.6174547,0.57586354,0.34185684,0.5171574,0.43877688,0.70289326,0.62904257,0.36588672,0.36909738,0.18124968,0.74604726,0.8725425
0.55333424,0.52276546,0.34211183,0.4434803,0.35066617,0.3539569,0.33659685,0.5781913,0.59678185,0.50429404,0.5467509,0.6101717,0.5802301
0.52402264,0.41868383,0.5170139,0.5219912,0.5288903,0.59981304,0.66272116,0.7187065,0.47698352,0.58107245,0.48200938,0.6501579,0.6947241
0.74493045,0.4417299,0.47306406,0.69602305,0.5476959,0.62856776,0.5368499,0.49344808,0.7172632,0.4818558,0.77988005,0.45394325,0.44013178
0.45180532,0.6921491,0.70279706,0.56778735,0.49910718,0.6316484,0.71631444,0.4872921,0.7642839,0.54558384,0.5502354,0.48018453,0.5434821
0.24215996,0.42282143,0.38371605,0.43437696,0.46188465,0.564327,0.64190906,0.42950976,0.5251875,0.6080363,0.6915189,0.6020555,0.6311934
0.5727717,0.76649463,0.5225111,0.5141171,0.44284385,0.4335716,0.42308617,0.4138044,0.504807,0.45334318,0.49993673,0.48903865,0.48381907
0.40869245,0.7435388,0.63868046,0.5019217,0.5218517,0.53841794,0.59980977,0.4407639,0.52239347,0.58428335,0.4120071,0.7297133,0.80272293
