SproutN,BunchN,ShootL,NodeN,SPAD06,SPAD07,SPAD08,LWC,ChlA,ChlB,Carot,Anth,Phenol
0.5402746,0.6858544,0.7378523,0.6237941,0.6043373,0.6089527,0.6501713,0.33995858,0.6410508,0.53161865,0.5317244,0.5365941,0.51086515
0.59917206,0.43995696,0.36493468,0.5749847,0.3811279,0.5491302,0.5128726,0.7256184,0.49455324,0.55445206,0.642896,0.3484837,0.43788686
0.36480016,0.33536705,0.34566006,0.4251058,0.41371548,0.48116174,0.49661058,0.5006082,0.46147388,0.49066287,0.6317787,0.46648085,0.45756516
0.6112705,0.63489044,0.29577988,0.47561225,0.36328194,0.44645664,0.50862336,0.86523545,0.44675678,0.73055047,0.4468336,0.66227835,0.61534667
0.6492618,0.59570736,0.4316562,0.61118335,0.56171346,0.616726,0.5903888,0.46700934,0.6192216,0.7435273,0.9146067,0.71055216,0.6076203
0.48472226,0.706848,0.6649227,0.53042054,0.54523337,0.51715565,0.5935268,0.40363955,0.5154065,0.32731056,0.4516713,0.46839863,0.4818107
0.5528528,0.2923516,0.67912626,0.53069705,0.38894418,0.51999646,0.57098794,0.62248605,0.54243964,0.40128982,0.6626108,0.37125945,0.38992673
0.4682119,0.8017608,0.4566996,0.47154024,0.47153053,0.4590946,0.5605248,0.58189696,0.48744035,0.5028187,0.2628895,0.49295467,0.5325748
0.7422104,0.6687446,0.4434005,0.70011497,0.527267,0.7005688,0.62276137,0.6472064,0.6225301,0.6965456,0.89828444,0.5386312,0.43613398
0.152246,0.6846472,0.11790772,0.19795069,0.41306955,0.2411628,0.42050838,0.29130507,0.34737134,0.17886393,0.056782916,0.48559737,0.54355097
0.41507533,0.75981313,0.6514272,0.42311475,0.5265193,0.47030237,0.5327641,0.38301548,0.54255706,0.3775167,0.34229514,0.5586062,0.5605986
0.31616023,0.6570142,0.64597476,0.36517107,0.5480801,0.4043997,0.56437194,0.32913333,0.46189493,0.24558137,0.24943882,0.46556705,0.5190189
0.64197206,0.5300321,0.34461933,0.52904624,0.3625157,0.53059745,0.51805806,0.89165777,0.4715709,0.6023454,0.51798373,0.5245236,0.51500016
0.26401693,0.69032043,0.6708737,0.3702358,0.6322065,0.34925073,0.4821368,0.421077,0.5140041,0.78193235,0.36676976,0.64111334,0.6469698
0.23393302,0.80046886,0.6346434,0.40143603,0.42837426,0.36388385,0.49502626,0.3510744,0.5218991,0.3944859,0.3108229,0.6286453,0.70677036
0.410244,0.7514324,0.6258814,0.45643762,0.35496372,0.4560408,0.532336,0.3038585,0.51620585,0.40394267,0.36127245,0.5657968,0.58062184
0.41782263,0.3894524,0.7094123,0.5030697,0.61133623,0.5074234,0.5680263,0.32972655,0.618595,0.41616333,0.5290526,0.6125002,0.612343
0.37520584,0.863454,0.5599632,0.3437906,0.20740375,0.32326782,0.4787404,0.48009163,0.41617608,0.3833774,0.43846813,0.5972102,0.6667585
0.5044689,0.6172517,0.71653074,0.5872751,0.64511514,0.5940285,0.6813798,0.27531993,0.5948946,0.33700788,0.49622396,0.43696147,0.42304656
0.72224253,0.49119908,0.4356341,0.66210794,0.5072297,0.67585385,0.5908708,0.35221347,0.6162521,0.7384703,0.86250365,0.6192558,0.56113976
0.60546863,0.39523262,0.36449537,0.5299831,0.44512552,0.5520706,0.55159116,0.6924216,0.48133814,0.54433984,0.5732528,0.35041988,0.42786273
0.45581633,0.8994292,0.60853267,0.4439525,0.24769595,0.39173815,0.51436555,0.5535775,0.4892119,0.45223767,0.286759,0.637719,0.656161
0.5717539,0.43311933,0.32740405,0.47134683,0.36175808,0.50943625,0.50076526,0.7259129,0.44388598,0.53322804,0.3316382,0.46838284,0.43248537
0.740608,0.69504136,0.41885737,0.6838201,0.4724496,0.71514684,0.6461289,0.73524255,0.2558573,0.5443567,0.79685557,0.3735137,0.28844285
0.5164061,0.40807483,0.3515429,0.45868698,0.43346712,0.48136142,0.487779,0.5269932,0.50246674,0.5036487,0.68310523,0.5425137,0.5577645
0.73005706,0.44738525,0.42674553,0.67849183,0.5175381,0.66141135,0.6058353,0.354628,0.60361737,0.70533794,0.71309704,0.55716115,0.50056213
0.37583604,0.5702078,0.4892756,0.49240986,0.655208,0.511497,0.6332016,0.4276443,0.55173385,0.29245064,0.4202461,0.4447106,0.43134204
0.590469,0.44220567,0.35955703,0.519213,0.38520795,0.5261698,0.5210627,0.75856715,0.52172524,0.5552377,0.6191574,0.45272002,0.49070483
0.43304452,0.70886827,0.6400343,0.46191213,0.32287678,0.45893192,0.5882702,0.30268252,0.46904016,0.34237,0.37089494,0.49793297,0.55560553
0.4671837,0.7123412,0.6661928,0.5270393,0.5553342,0.6321463,0.47344455,0.3893651,0.54536885,0.33517012,0.3813279,0.48630297,0.4920262
0.80599874,0.32358968,0.4410576,0.6700639,0.5004845,0.6956558,0.6283457,0.64016724,0.5922129,0.5663761,0.83470595,0.36142498,0.35927165
0.2887986,0.61048865,0.5959375,0.35184237,0.44097552,0.35993257,0.5962316,0.25272703,0.41429493,0.39879254,0.21492611,0.41763896,0.5011029
0.7097433,0.47925478,0.43060118,0.65545446,0.51834965,0.7255079,0.5928055,0.6419925,0.6828894,0.7567183,0.8808837,0.62657124,0.584972
0.41102275,0.5759723,0.59194005,0.5334954,0.63889706,0.558334,0.63973343,0.25947085,0.59504056,0.25835815,0.5531112,0.43362767,0.43173674
0.34402895,0.62706816,0.5252352,0.40385085,0.5485193,0.42406577,0.6013147,0.27208775,0.47289774,0.23866834,0.2878688,0.43132108,0.4768763
0.53661084,0.449451,0.3534841,0.4965984,0.41535386,0.52323735,0.52189445,0.6769172,0.2962138,0.58923185,0.65662307,0.5256099,0.49712133
0.3917316,0.6704741,0.68307847,0.47346804,0.60739505,0.34204897,0.5919812,0.23176435,0.5596991,0.3471736,0.52144605,0.5322634,0.5712706
0.7062137,0.5490392,0.35906413,0.5922518,0.41931853,0.5733607,0.6014985,0.6249011,0.5048195,0.6819789,0.67886305,0.56287485,0.52152205
0.5188594,0.483639,0.6873268,0.5407297,0.68630445,0.53048265,0.61821973,0.09044755,0.6033277,0.4757428,0.559915,0.5885599,0.56135833
0.36137694,0.6530123,0.622663,0.41485173,0.52783775,0.39996856,0.57304054,0.44001877,0.4425833,0.4161641,0.1895008,0.41485587,0.465539
0.3641411,0.6592704,0.67799747,0.4922025,0.702546,0.4560339,0.50417674,0.14802037,0.56629825,0.4303706,0.43739012,0.5781784,0.5926682
0.34432715,0.86964554,0.5573255,0.31821814,0.46623856,0.28563708,0.47319362,0.46920073,0.4023136,0.36802474,0.3421,0.5938144,0.7075199
0.5065506,0.56917095,0.7555374,0.6623019,0.7521782,0.6287524,0.7170112,0.10586274,0.507402,0.40581214,0.6295472,0.48789358,0.4873693
0.38658956,0.6903279,0.66354185,0.45283931,0.4356407,0.4494975,0.4904302,0.3907835,0.5075638,0.28926796,0.29107615,0.46943736,0.53974926
0.2246437,0.8117943,0.5362966,0.23134802,0.42255458,0.10335535,0.42079943,0.37031654,0.37232652,0.30600187,0.07890141,0.67591035,0.6211831
0.4797864,0.57469654,0.6826237,0.5577324,0.66466165,0.5627402,0.66794336,0.16446726,0.54974025,0.31658855,0.6350342,0.47781792,0.41355777
0.5999574,0.44137618,0.34909517,0.50854987,0.43129617,0.53183824,0.5193925,0.829236,0.45848608,0.50458753,0.5713497,0.4505748,0.41423854
0.3616909,0.7641188,0.6197103,0.4785085,0.582001,0.3748588,0.5438623,0.26969808,0.35623106,0.40469366,0.32770154,0.5951219,0.67040545
0.41340876,0.6918604,0.6550035,0.45905384,0.54435563,0.46445087,0.58269083,0.49027032,0.50946015,0.2936694,0.34039527,0.5786391,0.51823956
0.44739223,0.72411543,0.38102895,0.5022923,0.54122263,0.49345946,0.57235414,0.3640653,0.56188756,0.33881116,0.3967264,0.5842595,0.5566621
0.5376811,0.25347006,0.41290486,0.60223365,0.57152724,0.6161636,0.58491397,0.3251323,0.65705997,0.61562246,0.8832925,0.47709632,0.437371
0.43969893,0.56519854,0.7518853,0.56505,0.67623556,0.5825406,0.6858797,0.26518616,0.6613917,0.28275928,0.46572745,0.42884934,0.44650853
0.5178937,0.7590758,0.66729367,0.5490694,0.46679363,0.5213295,0.6028271,0.47248578,0.5440702,0.37274686,0.39396727,0.49712113,0.52451897
0.5871639,0.34857622,0.39036825,0.53484297,0.4840296,0.578177,0.5573538,0.50993365,0.33555675,0.5766309,0.7674075,0.51171356,0.4477508
0.41934288,0.72332585,0.35192788,0.47527328,0.5345137,0.577052,0.56322503,0.35638714,0.5417437,0.32728866,0.35801256,0.5186393,0.5568403
0.3641204,0.71267146,0.6418493,0.413173,0.33042893,0.4040361,0.57413113,0.3696925,0.47690594,0.60087407,0.2546458,0.47570515,0.56158805
0.40947405,0.54402083,0.64932364,0.4748384,0.5543312,0.45157224,0.5799538,0.4255942,0.50899136,0.35429725,0.33995458,0.5260845,0.58995295
0.48713624,0.59961396,0.3164524,0.38571346,0.3546272,0.40831304,0.45257103,0.6712514,0.51884604,0.57869536,0.5455176,0.57935554,0.6182364
0.5553142,0.5021698,0.2946846,0.44175076,0.35447103,0.44480467,0.4839464,0.78339326,0.40148023,0.56479967,0.33841,0.5058359,0.51141083
0.6326213,0.3958433,0.35900772,0.6394044,0.4637132,0.5706801,0.54561514,0.63556224,0.50054127,0.60470647,0.7162237,0.47149742,0.4617433
0.3284388,0.70606494,0.32475898,0.38468003,0.5269065,0.284904,0.56809884,0.548023,0.44371662,0.22161674,0.1365551,0.41827637,0.4516283
0.45904803,0.56271017,0.7566918,0.5740133,0.4859841,0.59218585,0.8120745,0.23157522,0.61335564,0.2984976,0.4990506,0.4393794,0.43237838
0.6762118,0.28745165,0.41858318,0.6439148,0.5098767,0.67978215,0.6322268,0.43715024,0.5642694,0.5546474,0.82869685,0.39774805,0.29152772
0.61932784,0.3661315,0.3947906,0.571464,0.45713532,0.5931157,0.5786717,0.61680895,0.5415192,0.32630807,0.7392461,0.46519166,0.32278392
0.57319057,0.33893716,0.38641012,0.4902586,0.4954512,0.5251052,0.5159684,0.17323445,0.54636306,0.6056036,0.7808897,0.5556827,0.53245056
0.48896223,0.44309622,0.80120826,0.5106671,0.69382846,0.6668192,0.7310525,0.31840038,0.586039,0.1313508,0.4525695,0.26259643,0.2903378
0.62542295,0.51229894,0.39492974,0.5948141,0.4926923,0.6312744,0.58922887,0.51625484,0.34693387,0.53528404,0.78195053,0.40283948,0.33413246
0.5072492,0.5698181,0.27414495,0.3523017,0.2927757,0.41507977,0.44404435,0.7720899,0.3648449,0.5027861,0.4014007,0.5159545,0.5648227
0.56867594,0.40607643,0.35730162,0.49258497,0.4635257,0.5262821,0.5124812,0.5182387,0.45087507,0.39562875,0.49082118,0.3632269,0.36336473
0.37761155,0.74252075,0.54001176,0.3760579,0.5035683,0.34521678,0.14527926,0.37778205,0.40000498,0.33675396,0.21002139,0.48135185,0.52157915
0.5877926,0.39678103,0.39614332,0.5257438,0.42128,0.5513948,0.567194,0.728801,0.5131407,0.41009042,0.64809906,0.45735878,0.46047115
0.4712746,0.41534027,0.39390057,0.55462515,0.43185353,0.56272495,0.519532,0.5652789,0.54521453,0.58243316,0.7064317,0.51996,0.47383922
0.39748812,0.7455743,0.647987,0.49441716,0.5922033,0.45669183,0.5690927,0.3085712,0.5409259,0.41745636,0.41190913,0.56336594,0.64983296
0.3149941,0.8144893,0.5567498,0.31375816,0.45481673,0.30937386,0.47141322,0.69318116,0.3997369,0.30681917,0.12737069,0.53748983,0.6315296
0.5428121,0.36345938,0.38707253,0.48803797,0.355079,0.53251904,0.5361997,0.755217,0.4860097,0.40692332,0.5631899,0.48368084,0.41413698
0.39228165,0.64163184,0.6759354,0.29402754,0.6559917,0.4853401,0.59943783,0.32776168,0.5690061,0.39929083,0.4688177,0.5497018,0.54870844
0.3276065,0.72778976,0.6373565,0.39603788,0.5673058,0.3717065,0.5505655,0.36312664,0.48963994,0.601238,0.43786424,0.5324232,0.6135751
0.36319888,0.62652737,0.686766,0.45925567,0.5650201,0.401546,0.62215924,0.3932738,0.52140486,0.21063854,0.27500597,0.5200409,0.46680862
0.3559038,0.61886007,0.66154885,0.4580074,0.6133832,0.45485398,0.59586346,0.25833875,0.52601665,0.5312527,0.34402695,0.4673323,0.28905478
0.6505024,0.36120313,0.4404727,0.6393781,0.53605974,0.6511035,0.5796366,0.4600428,0.6312458,0.5161703,0.76693296,0.5648428,0.49234325
0.6541474,0.23751059,0.7388353,0.646609,0.49836373,0.6986678,0.65576506,0.3107048,0.5825272,0.46236736,0.8062387,0.33788532,0.31691337
0.6362826,0.5078779,0.3380932,0.57877004,0.4493933,0.4411759,0.5167661,0.7230309,0.49857762,0.69986063,0.69102997,0.5815844,0.5486891
0.416593,0.60260975,0.7019009,0.52213967,0.671016,0.51763403,0.639423,0.4858219,0.57952857,0.33854267,0.6434573,0.48308402,0.51453733
0.4228683,0.77477825,0.58780104,0.45265603,0.48651138,0.40262797,0.5342866,0.455566,0.4477787,0.33649373,0.38675046,0.49673206,0.55185616
0.5584422,0.27786008,0.39453647,0.5171498,0.73505837,0.5721333,0.7973978,0.4867335,0.5098237,0.49090707,0.73440725,0.4167801,0.41769227
0.5288597,0.6994508,0.73930424,0.6054817,0.55617887,0.601533,0.60360473,0.40137666,0.6362349,0.3428253,0.49411055,0.57159597,0.5032026
0.24312544,0.50624025,0.77809495,0.46645594,0.4396212,0.47123447,0.5559795,0.03513585,0.5449842,0.46158433,0.45470545,0.4742635,0.521855
0.40505108,0.499706,0.60194904,0.41512358,0.47605473,0.41559473,0.55387557,0.34181744,0.44569543,0.30535883,0.28357393,0.4698966,0.5136244
0.523547,0.8083148,0.64046365,0.5299005,0.56751037,0.48227713,0.5587184,0.6911344,0.51139313,0.4143017,0.36095056,0.5320244,0.5865865
0.41882652,0.68010193,0.6038385,0.335528,0.4828363,0.38175207,0.5322875,0.38070923,0.43125975,0.20576726,0.19548896,0.41857064,0.4836176
0.63085186,0.4253956,0.3411443,0.52241975,0.3573694,0.5524946,0.55875194,0.8776342,0.4659951,0.4819052,0.56034666,0.39029294,0.39189702
0.6232379,0.28258494,0.45033953,0.61102736,0.4407278,0.6670022,0.72523236,0.58653647,0.58122754,0.458208,0.7626449,0.3548795,0.3357753
0.30390605,0.72150207,0.6711933,0.38533324,0.2567156,0.38531286,0.5656384,0.26162386,0.53046834,0.3508986,0.31575796,0.66608334,0.6764998
0.414122,0.45869708,0.6196143,0.44366494,0.48197493,0.41206962,0.54430354,0.53412426,0.47874036,0.28708354,0.21690513,0.4685411,0.540362
0.5549256,0.45792347,0.3473674,0.4827077,0.5121308,0.42061773,0.49226215,0.63972294,0.4973659,0.6282267,0.66455936,0.5740456,0.56839514
0.6143792,0.46957055,0.38498625,0.52985364,0.41735396,0.548505,0.7059274,0.644848,0.51856154,0.59834117,0.67888445,0.5412969,0.5480098
0.71924853,0.38094524,0.38717636,0.57503176,0.42996758,0.60492206,0.72497135,0.75830656,0.50427186,0.51895595,0.6811799,0.4175074,0.3943619
0.35578468,0.4988174,0.6107978,0.41558024,0.49442706,0.3762169,0.47636947,0.38613823,0.5107861,0.4344406,0.31256416,0.64109284,0.67736864
0.5083225,0.8722523,0.5734306,0.48120818,0.37851563,0.44655296,0.54702216,0.5060935,0.45478213,0.4961216,0.32410046,0.5941456,0.61140674
0.47597623,0.7656908,0.6390794,0.56924236,0.48652336,0.46756706,0.57970077,0.58320594,0.49117333,0.28910282,0.2675529,0.687741,0.516806
0.53800076,0.74289036,0.70575094,0.60223395,0.6554427,0.5608728,0.64051497,0.42253184,0.7628548,0.4976994,0.56257117,0.5962801,0.6259698
0.48294702,0.6069533,0.6522095,0.43212923,0.59995985,0.43435988,0.5829327,0.23119166,0.50467306,0.25849724,0.4811276,0.44383252,0.49689126
0.3731366,0.7374436,0.7459089,0.49560317,0.72910595,0.43162686,0.5591959,0.35868692,0.85015136,0.51144534,0.5090297,0.70585275,0.7452413
0.40627998,0.57689863,0.6443574,0.45574513,0.58411413,0.4680402,0.6518742,0.4393626,0.455482,0.16408905,0.2806433,0.3154391,0.42015457
0.38041297,0.7658403,0.603726,0.39140025,0.53801644,0.33408016,0.52433014,0.6008072,0.47133094,0.38678768,0.32924822,0.5752656,0.6227573
0.36359644,0.70738417,0.5957859,0.39958748,0.50955486,0.38866723,0.3731702,0.42738268,0.4285471,0.3465818,0.18887214,0.42747325,0.4782043
0.52940893,0.27898788,0.3663916,0.47545674,0.33521923,0.5336021,0.56426316,0.62051713,0.25903025,0.36845654,0.57385385,0.31365418,0.32287675
0.36008707,0.70076126,0.60951775,0.24226029,0.5662288,0.36827555,0.52387166,0.20560718,0.476457,0.34739774,0.339731,0.53201115,0.5673647
0.44073176,0.49918485,0.664568,0.55186146,0.588552,0.53412575,0.63095737,0.3539339,0.53812677,0.3295022,0.41777605,0.43250072,0.46601656
0.32303944,0.81004125,0.5731003,0.31038073,0.453229,0.30425507,0.44437313,0.4260368,0.41042045,0.30335063,0.16525447,0.5489892,0.82013214
0.4098711,0.6750758,0.5167992,0.56427187,0.619238,0.5412048,0.6305692,0.3175745,0.5814558,0.3702918,0.45063353,0.48935783,0.5017276
0.73022413,0.41724092,0.41824704,0.7403203,0.5039301,0.6696956,0.6273608,0.71800554,0.57527286,0.65824443,0.6436382,0.507697,0.45812967
0.5795951,0.4448581,0.44193053,0.56847644,0.50863886,0.6165673,0.5717656,0.40333074,0.61053973,0.60145295,0.8639329,0.53930944,0.5091224
0.46479964,0.7536838,0.67914706,0.51450783,0.51471305,0.56969035,0.4196928,0.45606995,0.55452293,0.32704157,0.35698757,0.5119809,0.53600216
0.41637537,0.8055563,0.3771747,0.3178924,0.4823017,0.36436296,0.5102611,0.5144008,0.41408,0.34337866,0.19605024,0.4963748,0.550477
0.42587462,0.91541976,0.56485736,0.40783682,0.42566642,0.36927843,0.48013407,0.78134143,0.54550946,0.34708503,0.13605896,0.5738813,0.58001226
0.39596325,0.7345249,0.6426563,0.43697977,0.5559337,0.4303394,0.3320761,0.28193158,0.5138854,0.65277946,0.35832506,0.55027103,0.5962688
0.3650997,0.71694314,0.6356357,0.42681932,0.5349653,0.4248092,0.5443025,0.6214128,0.5188578,0.35798913,0.34401616,0.55563253,0.5507138
0.57457805,0.37408018,0.38874677,0.5358983,0.5696171,0.580906,0.5271954,0.5001218,0.55765206,0.60463226,0.76838666,0.5315893,0.48597485
0.46214494,0.7091464,0.4548288,0.44825545,0.5494756,0.44166318,0.5540465,0.31334874,0.49546662,0.32517445,0.34321856,0.49932957,0.52800274
0.27207872,0.7476434,0.6143493,0.32671645,0.10957812,0.3103459,0.511321,0.19757894,0.4676269,0.37018406,0.26942906,0.61086166,0.627569
0.42766082,0.74947834,0.6051337,0.4203599,0.45442605,0.4218655,0.55945456,0.51525986,0.44231924,0.24922483,0.2683993,0.43128717,0.49507862
0.42723936,0.55546415,0.4107196,0.452659,0.5181084,0.4293927,0.5532688,0.45483187,0.4714054,0.29472035,0.26938632,0.4651392,0.51355755
0.49764636,0.32081,0.53553694,0.5365352,0.44147864,0.58493954,0.54911983,0.5528279,0.53286636,0.5024272,0.72158736,0.44279808,0.39758566
0.53183544,0.65650696,0.695713,0.59213334,0.5771712,0.6204437,0.6525105,0.3860628,0.5676845,0.30479154,0.44220933,0.47230846,0.42320126
0.32746178,0.79970926,0.56017125,0.33540422,0.5097171,0.41632307,0.5262215,0.4554828,0.4031747,0.34565982,0.15150054,0.5353318,0.5070221
0.37123847,0.71239686,0.63819885,0.41758072,0.21239607,0.42932484,0.5796068,0.40215036,0.481578,0.2854972,0.2558319,0.47944582,0.4724369
0.49552888,0.6966999,0.70862406,0.5678764,0.53529847,0.5546746,0.6095703,0.59325945,0.57648176,0.27980873,0.36570954,0.43264568,0.472458
0.61290276,0.3941324,0.40243524,0.5675871,0.48513559,0.5800904,0.55689347,0.4550903,0.5549651,0.61261517,0.6486811,0.5308221,0.500922
0.4163364,0.591012,0.6604418,0.49053177,0.5452887,0.5076107,0.6093142,0.42207563,0.508712,0.3301762,0.32969135,0.36024383,0.37922013
0.56694543,0.6521738,0.5899519,0.6548873,0.5902615,0.651586,0.7145499,0.38071284,0.63877463,0.331004,0.52192575,0.43442583,0.41888535
0.32317987,0.5070943,0.74735534,0.60649234,0.75700736,0.50413907,0.6272342,0.35320115,0.577508,0.298983,0.46991307,0.4793651,0.46944982
0.65949076,0.32503167,0.40930924,0.5290678,0.44938517,0.6932025,0.61797535,0.7266719,0.52199835,0.47599062,0.7047749,0.3613851,0.3347714
0.55947405,0.4630783,0.33680087,0.48160294,0.45578706,0.4780097,0.48707768,0.59885144,0.48855114,0.6603635,0.67954916,0.50423265,0.58742183
0.682569,0.32843834,0.41113257,0.57179445,0.5198083,0.61330914,0.7267705,0.5408389,0.5319429,0.55445457,0.78130907,0.44858974,0.43873474
0.7364234,0.77058196,0.4313166,0.667486,0.4306909,0.6693456,0.62195176,0.9150193,0.56583446,0.5678989,0.57026273,0.44779682,0.42240065
0.424785,0.68808156,0.61752623,0.45057368,0.55169225,0.48078725,0.5986955,0.35303566,0.34368613,0.28552678,0.29067907,0.42064744,0.47108307
0.37362108,0.9535091,0.53822696,0.32214215,0.43328625,0.2732967,0.44602963,0.5846622,0.3914556,0.42399344,0.23172072,0.6492567,0.6353668
0.66327244,0.41415283,0.4462734,0.6175447,0.45101315,0.6391994,0.5943017,0.73108286,0.58920246,0.5733604,0.57126856,0.5017441,0.45728937
0.43838772,0.77523947,0.6853389,0.5210862,0.39502686,0.46742597,0.55924976,0.36312568,0.59934807,0.45370013,0.4253685,0.624783,0.66350573
0.59862393,0.37953913,0.35221067,0.5630598,0.36563545,0.59069294,0.6951793,0.86399084,0.4570398,0.45955655,0.5844438,0.33658683,0.32963657
0.29651543,0.7008219,0.61634713,0.34539905,0.13841923,0.3447724,0.5014061,0.15560088,0.41561,0.33156553,0.31686345,0.5684738,0.63646287
0.39382753,0.54402965,0.7393304,0.48151872,0.6819223,0.4814269,0.6432686,0.114867955,0.5964927,0.27670816,0.4486021,0.47895223,0.49170974
0.5605469,0.4512743,0.3648375,0.45816395,0.45737186,0.50256085,0.48830438,0.6375984,0.520469,0.62525904,0.6817846,0.5748749,0.5500363
0.54863155,0.3859286,0.32608682,0.47903296,0.3955323,0.5047078,0.49465883,0.60952276,0.4546484,0.5423074,0.5213962,0.46207678,0.42158163
0.654406,0.48460877,0.6396399,0.5701224,0.44929555,0.55940634,0.54980516,0.75076944,0.51946163,0.6633927,0.5436895,0.55266225,0.5330983
0.3599364,0.6292768,0.67761457,0.47582075,0.40672114,0.46424565,0.6130424,0.27708456,0.54037905,0.31161758,0.5757575,0.4766009,0.49638727
0.61193997,0.43898454,0.33999357,0.521822,0.40632522,0.5259725,0.55980766,0.7886695,0.4564143,0.54694915,0.5970217,0.4495076,0.4833811
0.5730327,0.2878007,0.39209378,0.5427655,0.5207194,0.6902126,0.5846083,0.41915134,0.5340114,0.5598597,0.7882182,0.4542399,0.53520787
0.46939784,0.46381038,0.43183804,0.34796068,0.26482993,0.37931678,0.41786852,0.88488317,0.14599621,0.40756485,0.34189805,0.40483975,0.4009154
0.39370552,0.8451685,0.5542616,0.41406918,0.450898,0.33921385,0.29662365,0.5113934,0.3879003,0.33905336,0.16858576,0.53247905,0.5984086
0.59332794,0.61331326,0.3753842,0.6504689,0.38072056,0.5145328,0.48745224,0.8065729,0.5069321,0.60454464,0.62850124,0.58698666,0.54667515
0.4981236,0.5016964,0.70358604,0.57064337,0.5977645,0.5256424,0.6350616,0.3446855,0.59464425,0.37118497,0.4667576,0.5006862,0.5232532
0.63831025,0.6187882,0.41548127,0.5700188,0.44310915,0.584006,0.56473553,0.7249628,0.56239533,0.62516654,0.7392005,0.612039,0.5621598
0.50417966,0.66955996,0.7426426,0.607136,0.666226,0.6060827,0.6663779,0.41303533,0.65344805,0.4443688,0.5807531,0.5617766,0.60646147
0.47353822,0.5250759,0.33603975,0.38087502,0.31699187,0.39685377,0.45864818,0.7807722,0.4514911,0.5326651,0.16931538,0.5765721,0.6373719
0.68607867,0.45709947,0.3891227,0.6075438,0.41491887,0.61039853,0.5667013,0.8483869,0.40133992,0.5895609,0.537379,0.48209333,0.43368292
0.29131526,0.40698528,0.61009467,0.34363776,0.51163614,0.3236597,0.4965377,0.39101723,0.46675962,0.60167783,0.19486827,0.5804056,0.64887494
0.3996314,0.64500475,0.49461743,0.45435587,0.5617795,0.45308116,0.59546256,0.3411954,0.473798,0.26413995,0.29493153,0.50545895,0.44895813
0.605116,0.66507906,0.3885474,0.5468569,0.48203775,0.5506886,0.5229584,0.5493022,0.52797204,0.7162795,0.7998194,0.63953424,0.60230464
0.45767146,0.70502514,0.6507659,0.49582765,0.49832705,0.48323485,0.41002652,0.5413436,0.49397275,0.23382059,0.25992376,0.39141166,0.46219933
0.2930217,0.6341781,0.6898557,0.3926629,0.6310451,0.42152053,0.5906196,0.4474065,0.5405891,0.61947715,0.37132397,0.5473292,0.60287344
0.3785924,0.5854284,0.53553045,0.32566956,0.5122037,0.41050768,0.50366235,0.3416697,0.38572037,0.43933666,0.24630184,0.614195,0.68191725
0.45772833,0.4163969,0.6686838,0.5255144,0.6004474,0.52386856,0.5946895,0.21201727,0.56448114,0.39687964,0.47220895,0.5236618,0.45342895
0.31400418,0.8033344,0.5756404,0.3268394,0.33385623,0.30217907,0.4563606,0.32660478,0.43850636,0.36247283,0.22489427,0.65559155,0.6654823
0.5362743,0.4253884,0.65367466,0.5179433,0.5896727,0.5162952,0.60837185,0.27340728,0.5272343,0.31624538,0.4021847,0.43183857,0.42264858
0.51858366,0.4661294,0.38861725,0.5168343,0.4721482,0.5277127,0.5154505,0.53039545,0.5602536,0.6981228,0.7779741,0.64486974,0.6286325
0.42532933,0.7441614,0.62937635,0.44088888,0.5701184,0.42745987,0.56556296,0.35660458,0.4781073,0.34629533,0.33070013,0.50511897,0.5784315
0.5179697,0.3757435,0.34760153,0.45051178,0.4156988,0.49144834,0.51673675,0.5464816,0.4713985,0.52815515,0.5340915,0.4790054,0.493311
0.5903326,0.31095472,0.42770866,0.55930185,0.41723183,0.6071769,0.6811296,0.70901704,0.53281796,0.24930416,0.6632677,0.3723147,0.35538083
0.74557525,0.78514475,0.5692257,0.6546492,0.47539797,0.6430949,0.60312915,0.76374125,0.5365242,0.6999302,0.7826843,0.5132164,0.44973814
0.5456822,0.57640153,0.36164483,0.48506764,0.37441015,0.50541484,0.51317334,0.7068213,0.48854512,0.5056197,0.4896599,0.4621759,0.48867443
0.3434102,0.6652749,0.47300437,0.41440484,0.5628308,0.53946507,0.55891645,0.3070141,0.477069,0.2838976,0.2698012,0.46540797,0.4958483
0.4605481,0.703423,0.6296674,0.31818768,0.4152655,0.3405177,0.5312547,0.26983,0.4633298,0.26737475,0.23363528,0.5365674,0.6335267
0.54497373,0.5098835,0.34620696,0.45602748,0.38534254,0.4648638,0.3484119,0.67414105,0.49836707,0.64155126,0.6374844,0.61823356,0.62201625
0.58131105,0.57538635,0.3717886,0.49834588,0.43125907,0.5066385,0.5334507,0.71389735,0.5007913,0.53424954,0.65164936,0.5545932,0.5845824
0.70863426,0.4210764,0.4489004,0.6651242,0.4819468,0.6756008,0.6081485,0.7006137,0.6162213,0.4059735,0.8401149,0.44559184,0.48058298
0.5177756,0.684375,0.7272377,0.60648847,0.5971385,0.58353084,0.63672197,0.37287256,0.74900305,0.59343815,0.4971535,0.5021873,0.52197033
0.5131021,0.5831181,0.3446874,0.45208934,0.46538463,0.47224894,0.48385704,0.44806686,0.49848577,0.5555037,0.7129126,0.59638774,0.57685965
0.60845566,0.7164394,0.60720235,0.43671536,0.5299854,0.42673123,0.55947936,0.362878,0.4874374,0.33146462,0.30595875,0.48437172,0.5328449
